4.4112,4.8847,29.454,9.471,6.7022,14.02,10.909,4.0477,-1.0846,2.4916,8.8712,-10.329,-13.941,1.1733,-68.544,4.1173,4.3233,-1.1584,15.693,-16.33,277.37,199.24,49.705,649.06,50.799,6.144,-1.6463,17.367,-61.309,620.12,361.31,107.8,985.06,324.39,23.981,-6.4256,13.48,-34.444,326.95,881.63,448.3,740.9,806.08,71.834,-19.248,9.2439,3.5605,129.58,1093.7,672.59,744.5,130.57,4.063,-1.0887,8.4554,8.8147,65.224,175.19,614.46,857.01,34.513,3.6257,-0.97151,1.9649,2.1401,2.6069,3.6166,9.0416,27.468,5.3543,0.75389,-0.202,-0.5265,-0.57343,-0.69851,-0.96906,-2.4227,-7.36,-1.4347,-0.202,0.054127
10.465,8.7834,13.935,6.5086,10.117,11.413,23.378,3.1882,-0.85427,7.7088,6.9896,16.644,17.469,19.19,-44.469,-46.213,3.5509,-0.95146,8.7903,12.048,-2.1647,-32.661,-75.464,481.87,581.34,15.178,-4.0668,9.4765,-48.028,433.11,971.06,339.39,138.97,912.31,122.05,-32.703,8.3879,14.93,-18.435,740.07,497.43,90.148,714.08,119.95,-32.141,13.498,18.314,-44.418,768.98,1159.6,326.18,853.79,106.57,-28.556,13.082,22.996,-37.465,903.48,409.09,665.73,368.58,1.8577,-0.49776,3.759,2.73,-6.1532,70.225,3.2355,6.0839,3.5141,0.75389,-0.202,-1.0072,-0.7315,1.6488,-18.817,-0.86696,-1.6302,-0.94159,-0.202,0.054127
0,0,0,0,-0.94082,11.162,22.073,5.3456,-1.4324,0,0,0,0,-1.4813,14.077,-37.216,5.9386,-1.5912,-3.3288,3.5732,-46.587,4.9601,-57.564,31.939,507.23,4.7874,-1.2828,17.597,-35.597,402.85,-81.92,446.45,19.416,776.9,105.99,-28.4,15.609,-59.687,581.51,323.06,1037.1,-26.739,769.5,122.64,-32.86,16.394,-56.392,471.88,766.77,806.66,753.13,675.83,17.147,-4.5946,29.124,-40.162,450.01,248.89,150.09,321.54,56.045,4.5,-1.2058,4.8616,5.1261,5.0054,6.8199,3.3544,2.348,5.8697,1.979,-0.53026,-1.3026,-1.3735,-1.3412,-1.8274,-0.89881,-0.62915,-1.5728,-0.53026,0.14208
14.507,17.679,11.818,15.17,8.161,14.666,12.211,3.1347,-0.83993,18.111,28.236,-41.389,12.328,14.002,-21.392,-11.576,3.2186,-0.86242,10.931,-39.843,400.3,51.597,7.4145,246.38,166.24,6.0359,-1.6173,12.228,-70.492,700.58,209.7,925.69,916.72,784.78,20.767,-5.5645,10.961,-67.522,612.55,775.87,586.68,798.38,710.53,7.2898,-1.9533,10.169,-71.286,727.25,1047.8,506.29,641.23,1007.7,88.107,-23.608,11.605,3.5744,102.93,45.169,875.43,594.47,135.34,17.572,-4.7084,1.547,1.8662,4.319,-6.7329,92.655,42.298,1.8506,0.69271,-0.18561,-0.41453,-0.50006,-1.1573,1.8041,-24.827,-11.334,-0.49587,-0.18561,0.049735
7.7699,11.681,10.722,2.7026,-1.734,8.2772,7.8801,1.8647,-0.49964,9.2987,12.001,5.3004,2.3115,-1.8136,-3.3173,-19.631,1.5507,-0.4155,9.9147,1.06,88.276,16.618,-24.866,124.77,282.27,-4.218,1.1302,14.09,-74.677,759.97,107.05,124.24,102.69,1008.6,82.686,-22.156,4.7498,-75.474,617.57,478.55,915.9,91.442,1069.5,127.91,-34.274,17.84,-54.26,481.03,1005.4,1043.1,846.61,959.04,42.104,-11.282,14.675,12.933,50.114,289.66,180.92,474.12,227.23,7.553,-2.0238,3.2524,3.7285,5.2642,4.0682,11.085,3.3416,7.8898,1.0881,-0.29157,-0.87148,-0.99904,-1.4105,-1.0901,-2.9703,-0.89539,-2.1141,-0.29157,0.078125
10.789,11.108,20.726,9.1872,7.1788,5.8249,9.7943,3.8312,-1.0266,11.342,13.496,16.688,5.6365,5.5461,10.293,-51.739,4.6621,-1.2492,10.825,14.227,2.1849,78.591,16.067,-9.7429,546.58,-4.3842,1.1747,7.5536,-44.728,437.5,572.02,48.076,-63.621,754.26,84.418,-22.62,17.785,-67.799,751.92,32.395,650.74,156.11,738.75,107.16,-28.714,10.211,-77.248,695.23,746.76,988.73,202.88,784.5,2.0172,-0.5405,13.798,7.2577,107.08,551.51,571.67,972.28,380.55,4.8763,-1.3066,2.2647,2.171,8.935,4.0438,5.6929,5.0605,6.2113,0.84812,-0.22725,-0.60683,-0.58173,-2.3941,-1.0835,-1.5254,-1.3559,-1.6643,-0.22725,0.060892
12.576,13.866,11.864,10.603,6.1248,7.771,15.273,1.9032,-0.50996,13.057,20.049,-29.79,11.477,7.7081,-28.478,-29.45,2.4533,-0.65735,14.267,-16.407,256.75,4.8635,15.137,270.58,400.86,6.8016,-1.8225,17.231,-59.391,592.96,137.41,467.59,570.25,719.66,4.257,-1.1407,16.418,-60.007,556.13,342.66,530.01,708.85,548.39,-0.28311,0.075858,13.548,3.9772,109.01,906.2,679.17,774.02,1010.7,95.298,-25.535,13.365,13.431,26.385,-44.962,656.08,785.78,189.58,5.3991,-1.4467,6.1761,6.9,4.5801,3.0657,24.453,45.283,5.567,0.50034,-0.13406,-1.6549,-1.8488,-1.2272,-0.82145,-6.5521,-12.133,-1.4917,-0.13406,0.035922
21.366,20.353,8.8572,12.677,12.797,1.7913,21.067,2.6222,-0.70262,22.431,26.82,-44.468,1.5782,10.939,6.5793,-38.22,4.9398,-1.3236,18.06,-45.116,524.96,60.556,68.628,17.986,541.88,1.8597,-0.4983,14.415,-63.89,528.77,413.72,688.73,-72.684,724.05,114.01,-30.55,8.8595,-68.488,652.39,1126.9,587.57,-91.376,669.07,71.353,-19.119,11.773,-72.611,773.25,637.95,650.65,172.71,630.31,2.6529,-0.71084,17.664,-5.3409,198.99,-44.806,539.49,901.27,153.38,6.0296,-1.6156,1.31,1.989,7.258,2.4538,5.9876,2.7914,4.918,0.75389,-0.202,-0.351,-0.53295,-1.9448,-0.6575,-1.6044,-0.74794,-1.3178,-0.202,0.054127
0,0,-0.95603,9.3751,13.93,16.988,13.331,3.2678,-0.87562,0,0,-1.0813,9.5692,15.788,-45.977,12.737,2.7112,-0.72647,-0.61615,-0.15607,-6.1064,10.742,-9.0126,564.91,26.038,7.0844,-1.8982,8.5431,-1.2813,92.951,-12.522,17.885,869.06,162.12,3.5528,-0.95196,8.5495,-77.668,686.37,812.65,471.62,626.01,286.39,-1.8165,0.48673,19.178,-23.113,318.63,768.3,775.38,756.22,743.72,41.797,-11.2,8.2862,8.6638,24.849,-8.8927,188.88,517.8,42.485,5.1283,-1.3741,1.5606,2.4967,2.4134,4.3315,6.2151,2.3004,5.4956,1.3058,-0.34988,-0.41815,-0.669,-0.64668,-1.1606,-1.6653,-0.6164,-1.4725,-0.34988,0.09375
9.4784,11.268,17.153,9.2507,16.158,8.67,16.164,1.8597,-0.49832,8.0948,9.7425,6.8161,-61.954,19.158,18.87,-25.845,3.6737,-0.98436,21.895,11.814,98.007,651.47,15.494,-38.613,402.5,1.0345,-0.2772,4.4358,-75.35,685.66,438.09,52.131,-36.407,719.2,108.76,-29.142,-2.8527,-85.612,803.86,207.8,680.52,205.09,721.18,119.02,-31.892,15.538,-54.9,520.62,906.99,1059.7,632.75,857.11,106.02,-28.408,14.675,12.933,50.073,323.83,385.38,950.26,549.72,7.1132,-1.906,3.2524,3.7285,5.073,5.4081,5.7936,1.6452,7.1132,2.7204,-0.72892,-0.87148,-0.99904,-1.3593,-1.4491,-1.5524,-0.44083,-1.906,-0.72892,0.19531
