20,6,8,8,20,7,6,9
17,7,12,7,20,7,9,10
23,8,6,6,22,8,7,5
18,8,4,10,11,8,11,3
25,5,7,7,22,6,8,5
26,6,12,4,26,7,10,5
26,6,6,8,26,6,6,8
26,7,11,4,27,8,8,6
16,3,8,9,15,4,7,9
27,7,7,6,26,5,12,3
27,11,6,5,26,12,5,5
22,9,8,5,23,9,7,6
28,9,4,7,26,10,4,6
30,9,2,10,23,11,5,5
23,8,6,6,24,7,7,6
22,10,7,5,21,10,8,4
25,9,6,4,26,8,7,4
36,8,5,6,36,9,3,7
19,10,5,4,21,9,5,5
24,8,8,4,28,5,10,5
30,9,5,5,26,11,5,3
32,10,4,5,30,11,4,4
16,12,6,4,23,8,7,7
29,9,6,4,29,9,6,4
24,3,8,10,17,6,9,6
18,9,7,8,14,11,7,6
25,9,6,6,25,9,6,6
28,6,4,8,29,3,9,6
17,7,3,2,20,5,4,3
21,7,5,7,22,7,4,8
22,8,5,6,29,4,6,9
13,7,5,7,15,4,9,6
21,11,4,4,23,8,8,3
22,9,4,7,23,8,5,7
27,8,10,3,29,8,8,5
23,9,6,4,25,9,4,6
24,12,4,5,28,8,8,5
24,11,8,5,24,11,8,5
20,10,5,5,22,9,5,6
19,12,6,5,23,9,8,6
28,6,8,5,30,7,4,8
24,8,8,10,24,8,8,10
26,9,9,6,29,10,4,10
25,5,9,7,27,4,9,8
21,6,7,5,20,5,10,3
26,7,8,6,25,8,7,6
16,5,2,2,17,3,5,1
28,8,5,6,31,7,4,8
33,7,4,10,31,6,8,7
19,8,7,5,27,5,5,10
23,8,4,7,23,6,8,5
28,10,3,6,30,9,3,7
23,8,6,6,28,6,5,9
25,7,6,8,31,3,8,10
19,6,7,8,20,4,10,7
22,7,10,4,25,8,5,8
26,8,7,5,27,9,4,7
17,9,3,6,21,4,9,5
23,6,7,6,26,7,2,10
28,6,5,9,26,7,5,8
20,5,8,6,18,7,6,6
25,7,8,8,27,7,6,10
18,5,10,5,22,4,8,8
25,10,4,6,27,9,4,7
17,7,8,4,18,7,7,5
18,9,3,6,21,4,10,4
25,7,10,5,30,5,9,8
29,9,2,10,28,8,5,8
27,8,3,9,27,7,5,8
14,6,3,12,16,4,5,12
25,11,6,6,27,9,8,6
16,7,7,13,17,6,8,13
26,11,4,6,28,9,6,6
21,10,5,8,25,6,9,8
26,7,8,7,23,10,5,7
20,8,6,6,21,7,7,6
17,7,8,7,21,5,8,9
24,7,6,7,20,9,6,5
17,8,8,3,25,4,8,7
27,8,3,10,22,9,6,6
15,7,11,4,17,7,9,6
24,13,4,5,26,11,6,5
24,11,5,7,23,11,6,6
25,12,3,8,24,11,6,6
18,11,8,5,18,11,8,5
33,8,6,5,32,9,5,5
31,7,6,5,32,6,7,5
6,4,0,1,6,4,0,1
22,5,10,5,22,6,8,6
21,13,5,5,21,13,5,5
14,8,6,5,19,6,5,8
22,14,5,4,24,13,5,5
19,8,6,6,24,6,5,9
