1.6953,1.529,5.3938,31.84,-88.902,-274.55,171.31,-84.583,-20.293,-34.354,100.35,-18.12,2.2075,-87.28,116.05
14.289,-14.74,4.9037,58.832,135.02,-43.222,38.039,82.183,215.02,-370.9,-51.784,-8.5407,9.904,0,0
0,0,0,0,109.15,41.208,-16.941,57.731,-224.66,-81.001,72.747,-21.159,97.942,50.063,-12.99
-0.86603,-8.4216,97.177,19.073,-2.1606,-138.75,304.08,-137.78,-80.585,-109.47,47.562,37.29,64.657,-12.459,9.5263
-8.2272,-12.025,3.1896,-76.165,-85.307,164.93,-33.379,-66.231,44.924,-14.273,107.58,32.944,-26.056,0,0
8.2272,-7.0197,-11.232,7.4593,-166.12,114.98,-50.376,267.22,-256.89,236.22,-84.169,50.699,-178.85,144.63,-112.58
-19.919,22.352,23.092,70.956,-62.333,-173.47,-129.45,-88.357,-184.26,47.662,66.397,106.75,-3.6689,0,0
19.919,-22.352,-23.092,-70.956,-24.075,4.7191,-211.88,13.235,-53.822,-169.52,2.8405,61.08,-53.735,-12.459,9.5263
-0.43301,1.1764,-73.435,-39.199,7.5575,-108.99,-162.89,-133.96,150.03,79.905,110.2,-42.338,-10.825,0,0
-2.5981,112.25,167.2,10.134,-25.032,-234.82,-94.14,184.17,47.952,11.772,-78.823,-332.35,50.895,0,0
8.2272,-0.031089,75.455,-11.948,125.9,63.666,10.344,76.273,9.1071,118.64,-2.6032,-137.58,22.621,0,0
0.94527,86.705,0.21228,-74.283,179.3,-5.2215,20.68,183.45,-80.864,328.63,157.8,45.16,-5.7374,0,0
19.401,-6.3761,-134.43,144.45,-164.8,58.666,-20.002,-0.76636,-95.976,-1.1654,-171.64,-32.121,-0.70818,0,0
7.8367,-15.223,13.782,106.3,-69.752,-133.97,-149.14,107.71,186.17,-66.845,63.405,69.392,107.1,-54.411,25.548
6.6613e-016,-5.5511e-016,8.8818e-015,-3.5527e-015,136.01,102.07,226.57,221.72,-175.79,-233.45,-169.02,-55.498,120.1,-25.997,-9.5263
-12.124,-68.77,20.192,78.959,-101.29,105.95,33.263,159.57,-154.26,-250.74,-135.27,49.96,-8.378,0,0
2.8203,-2.2679,-0.33341,261.97,138.51,-81.343,-70.647,-208.95,155.05,203.75,-34.306,37.763,-5.0406,0,0
13.265,-14.329,20.386,4.4821,69.524,78.053,167.97,213.28,276.67,80.586,144.45,25.019,-5.9743,0,0
0,0,0,0,-294.1,134.1,-205.78,34.089,5.7555,275.76,-21.701,3.0377,10.616,0,0
0,0,0,0,-340.51,102.85,62.474,-16.832,-171.35,30.023,70.133,17.959,-2.6259,0,0
4.7631,4.1095,-29.015,95.411,84.69,224.19,-128.47,72.07,93.471,39.689,60.013,23.525,4.7758,0,0
-8.2272,11.343,-16.118,-70.997,48.507,-42.202,-61.31,-19.411,208.02,174.12,-25.181,16.123,3.6498,0,0
1.7321,1.384,4.2321,30.021,-19.569,224.16,-53.285,-63.06,64.298,-160.41,70.573,-29.041,-5.0808,0,0
-1.9429,-6.1405,-11.253,65.639,125.98,-102.17,176.8,32.407,-176.21,-55.864,78.091,75.549,0.56755,0,0
15.753,25.599,-17.618,-62.382,222.89,-62.914,14.731,-3.4329,193.16,-172.15,181.51,-124.72,22.019,0,0
13.265,-14.329,20.386,4.4821,167.18,81.203,163.34,-41.414,-311.58,-97.917,-12.954,91.848,-4.9156,0,0
0,0,0,0,63.173,78.183,202.01,-99.12,-31.364,-31.542,45.645,-10.283,7.8056,0,0
-8.2272,22.173,-15.722,15.502,82.494,181,98.467,-20.54,-52.498,85.183,-24.877,25.728,3.6343,0,0
-4.4886,-13.894,36.071,-113.85,-151.14,-38.147,132.76,-174.51,-211.62,-47.646,-48.873,-17.852,22.689,0,0
2.5981,28.026,-147.14,87.283,99.962,32.875,211.22,-179.34,-107.84,101.12,97.216,-189.35,-26.121,0,0
7.7942,-15.118,-44.717,57.565,-168.94,15.235,22.211,-75.349,-206.29,-68.897,-152.75,159.83,45.435,0,0
-8.2272,90.53,-114.96,-168.61,203.64,-44.661,164.88,-111.01,231.99,150.07,197.38,-45.023,9.955,0,0
15.155,22.44,156.78,15.528,87.662,-79.276,104.97,-372.33,33.309,131.05,89.532,35.489,4.2805,0,0
-7.4462,-20.714,-14.46,-82.499,225.86,34.214,-318.84,467.02,-226.85,-86.127,-251.94,-11.583,-117.43,27.929,1.7321
9.5263,-2.2141,-92.347,-34.823,98.968,-7.5804,91.476,-155.65,158.45,-199.56,109.39,82.269,3.7757,0,0
-7.2452,-8.8191,4.8812,-20.473,-67.312,208.17,-71.697,-9.693,-42.996,-0.97947,-163.79,132.85,-234.92,-40.914,7.7942
-13.344,-31.71,-24.655,217.93,53.823,170.79,-185.25,273.4,-88.609,97.925,-140.8,-74.738,16.381,0,0
8.2272,-22.173,15.722,-15.502,11.257,-177.14,66.646,-11.511,-81.822,187.57,3.3917,7.7886,-13.035,0,0
5.3122,1.4668,32.352,-62.891,310.41,-194.19,273.19,181.69,74.839,-129.34,-30.53,60.099,31.817,0,0
-0.43301,-6.9886,-13.525,113.22,-106.81,3.5011,26.042,-127.69,-415.59,-91.889,145.51,-144.92,37.36,0,0
-21.022,6.0538,5.9925,-92.802,-278.27,-26.566,-146.15,281.78,372.89,38.166,97.835,130.28,-17.949,0,0
12.832,91.367,40.452,6.1256,-81.903,-283.46,-162.75,-208.09,-206.5,155.89,-340.22,22.427,-2.9327,0,0
0,0,0,0,66.698,27.841,218.48,49.347,-84.549,-127.28,-30.565,4.1391,-4.8218,0,0
-5.6292,2.116,8.1357,-129.6,30.687,-44.212,-24.092,-27.189,-275.92,130.99,145.71,8.6856,1.1947,0,0
-9.0353,21.407,-15.792,16.882,143.2,5.8327,-18.974,84.927,-107.75,-105.93,33.086,-101.98,66.771,0,0
-43.734,-37.998,-84.554,310.53,-492.84,121.92,-439.42,119.11,39.874,-61.936,286.83,-39.669,1.049,0,0
-1.616,-5.1785,-0.74311,-7.5413,-180.78,-203.02,-166.39,50.368,30.395,-42.251,71.145,-15.607,-13.808,55.685,-0.86603
10.91,-18.847,81.25,-178.06,171.57,129.11,-135.82,-259.74,-71.458,-154.14,135.26,69.074,-63.315,-4.4409e-016,5.5511e-017
10.298,-17.318,19.948,217.76,-189.94,37.721,-87.021,-15.436,-260.72,62.523,62.663,71.07,-63.757,0,0
24.365,-12.249,-90.723,-78.199,-14.812,-175.43,-373.75,-165.51,32.855,5.3722,-180.17,-76.161,-0.54431,0,0
7.3612,8.8415,7.384,-103.23,34.481,76.471,207.4,-133.54,204.85,-73.815,136.52,32.547,-20.659,1.8905,0.43301
14.722,-23.071,188.92,50.254,-63.777,13.342,-78.167,-132.54,57.364,-151.74,115.52,-93.047,0.80256,0,0
-0.86603,-36.986,1.2242,139.17,17.185,-96.732,-90.145,-341.94,-43.05,22.368,-344.97,210.25,62.997,-59.404,-3.0311
-0.86603,10.721,-3.2877,1.6585,85.887,-135.12,-81.125,288.11,202.81,-59.042,-296.55,-4.2661,3.6878,0,0
-28.579,6.8695,-210.74,130.76,-76.254,111.7,270.85,-199.61,-17.365,165.91,256.74,26.566,5.4979,0,0
-10.392,-11.944,64.71,-195.4,30.469,-103.12,216.08,150.58,-46.164,18.489,83.575,-11.624,-17.927,28.159,-12.557
3.1086e-015,1.7764e-015,2.7756e-015,1.0103e-014,-37.771,-263.21,-79.683,342.95,-108.53,37.675,-27.185,105.07,125.05,-38.297,-15.731
7.4037,-11.381,16.588,71.932,-41.653,-32.536,-157.43,14.67,164.86,6.0703,-57.956,105.54,-25.511,0,0
-11.142,16.18,-11.186,-35.786,-72.55,15.524,-54.306,-305.52,-129.92,-21.421,-45.841,79.512,36.701,-19.379,18.62
3.8971,-30.832,-341.23,284.04,-52.314,-192.37,-38.537,-47.864,-83.855,-314.77,10.011,76.108,11.425,0,0
6.9282,-4.5263,-38.995,-25.975,162.03,238.38,-117.16,218.51,-297.22,77.415,-11.843,-21.428,-0.34872,0,0
0.49672,0.58582,0.84271,0.79006,46.032,202.92,-143.87,-111.7,-144.26,57.44,-2.1818,-17.908,10.493,0,0
-55.22,-24.378,15.594,-71.612,-8.2377,20.161,-144.45,86.056,-300.64,-108.86,33.226,-33.254,30.781,-55.685,0.86603
11.258,12.292,-27.571,77.36,-5.1996,0.35787,-298.71,81.595,-95.454,191.27,46.364,-33.97,72.36,0,0
-3.3522,1.6917,108.37,-28.155,143.78,-64.377,111.05,317.27,18.251,-93.669,-305.88,61.789,-3.148,-3.4417e-015,-2.2204e-016
-19.053,13.838,-12.368,-49.929,-250.03,-133.93,-117.97,199.38,182.78,128.8,-73.779,23.346,2.8272,0,0
11.258,12.292,-27.571,77.36,-85.615,135.62,148.98,325.79,50.905,-85.114,-65.693,10.265,-8.9835,12.459,-9.5263
11.655,7.8639,9.0948,-76.624,27.648,161.85,269.44,374.42,195.5,50.898,-285.96,-77.761,115.23,-26.336,6.9282
0,0,0,0,-91.655,41.198,-8.4328,-174.19,166.25,-168.19,-10.964,35.61,0.47164,0,0
6.4004,19.558,-16.897,3.8855,242.54,165.93,-17.769,-8.9608,127.53,153.36,-56.295,65.52,-0.96689,16.76,-12.557
9.4258,16.326,65.815,-4.4541,-42.685,38.265,-85.325,-197.91,-68.884,-7.44,-17.031,56.463,-64.658,0,0
-8.2272,22.173,-15.722,15.502,-65.661,-139.16,-251.58,101.39,-135.89,117.97,207.78,-16.37,-2.145,0,0
1.7321,0.49343,-51.95,20.703,7.5365,-85.819,-145.93,-245.63,228.07,68.276,90.916,71.845,8.5114,0,0
1.6653e-016,15.598,7.1226,-20.479,142.63,-9.6342,-230.78,388.85,275.37,93.993,-23.012,-21.05,1.4324,0,0
