12,6,11,2,11,9,6,4
11,5,7,6,12,5,6,7
9,7,11,3,9,9,7,5
12,6,5,7,12,5,7,6
13,16,6,4,16,13,9,4
9,7,9,2,13,4,11,3
13,6,5,7,11,6,7,5
15,9,9,4,21,7,7,8
17,8,5,8,15,8,7,6
10,7,6,5,12,3,12,3
8,6,7,5,13,4,6,8
11,4,9,5,10,7,4,7
11,7,7,4,11,8,5,5
22,7,11,10,22,6,13,9
11,4,9,5,12,5,6,7
9,7,11,0,13,7,7,4
13,12,7,5,20,7,10,7
19,5,8,8,18,8,3,10
13,7,5,6,9,8,7,3
13,4,9,5,13,3,11,4
15,6,11,6,14,6,12,5
10,5,8,5,13,4,7,7
14,6,17,4,21,4,14,9
11,8,3,7,11,7,5,6
1,0,0,0,1,0,0,0
15,6,6,6,10,7,9,2
11,6,6,6,13,5,6,7
12,4,7,7,9,7,4,7
26,11,12,6,29,10,11,8
13,5,8,5,13,6,6,6
12,7,4,7,14,6,4,8
10,6,6,6,12,5,6,7
16,6,6,6,15,7,5,6
11,5,8,5,15,4,6,8
14,2,12,4,16,5,4,9
13,9,5,4,11,9,7,2
14,4,10,4,11,7,7,4
12,6,11,1,13,8,6,4
9,4,10,4,10,5,7,6
19,11,8,9,20,11,7,10
12,2,12,4,8,6,8,4
19,8,5,6,20,9,2,8
15,11,7,9,19,8,9,10
14,6,6,6,11,8,5,5
10,5,7,6,12,5,5,8
14,8,5,5,10,9,7,2
11,6,6,6,8,9,3,6
14,2,13,3,11,6,8,4
9,8,6,4,14,7,3,8
14,2,11,5,9,7,6,5
14,4,9,5,16,6,3,9
13,8,3,7,14,5,8,5
13,7,5,7,11,6,9,4
14,9,5,4,14,9,5,4
9,11,7,5,8,10,10,3
16,10,5,8,22,8,3,12
10,5,7,6,13,6,2,10
12,6,8,4,14,4,10,4
10,6,8,4,10,7,6,5
14,8,4,15,14,7,6,14
19,10,6,6,19,12,2,8
9,8,6,4,13,4,10,4
7,7,7,9,5,9,5,9
10,6,12,1,12,7,8,4
11,6,10,2,17,5,6,7
12,7,11,0,15,8,6,4
12,5,8,5,16,5,4,9
16,4,10,4,18,7,2,9
14,3,8,7,11,6,5,7
14,3,11,4,14,3,11,4
8,8,10,1,12,9,4,6
18,4,10,4,17,8,3,7
12,8,6,4,17,6,5,7
11,7,7,5,17,3,9,7
15,8,4,6,15,9,2,7
7,7,8,5,8,8,5,7
12,8,7,3,15,7,6,5
9,6,10,2,15,4,8,6
13,8,5,5,14,7,6,5
13,9,6,4,13,7,10,2
14,9,9,4,22,6,7,9
16,11,9,8,18,11,7,10
7,11,13,2,9,11,11,4
12,8,4,6,16,5,6,7
11,6,8,4,15,7,2,9
10,5,8,6,11,6,5,8
10,7,9,3,11,8,6,5
10,7,7,6,14,6,5,9
12,14,7,6,12,14,7,6
11,8,7,4,12,8,6,5
16,10,10,8,20,10,6,12
8,5,12,1,11,7,5,6
8,6,6,6,11,3,9,6
19,11,6,8,22,10,5,10
10,7,10,3,14,7,6,7
14,6,5,7,16,5,5,8
10,7,7,4,13,5,8,5
12,9,7,2,19,6,6,6
15,5,5,8,11,6,7,5
14,5,9,4,16,6,5,7
13,10,6,6,10,12,5,5
16,9,8,6,13,12,5,6
