11,5,9,4,12,2,14,2
9,4,11,4,11,2,13,4
16,10,5,5,23,5,8,7
15,6,9,6,15,6,9,6
15,8,7,6,17,5,11,5
21,7,6,7,22,4,11,5
25,5,9,5,23,5,11,3
7,4,10,4,13,2,8,8
21,6,9,3,26,1,14,3
11,3,13,3,9,5,11,3
12,2,14,2,10,5,10,3
21,6,9,5,22,3,14,3
13,6,7,5,12,3,14,1
9,4,12,3,12,3,11,5
11,3,13,2,12,3,12,3
18,6,15,5,14,8,15,3
11,4,10,4,14,0,15,3
18,5,14,7,14,7,14,5
8,3,11,5,10,2,11,6
21,6,10,4,22,4,13,3
14,2,11,5,10,5,9,4
22,4,12,5,22,3,14,4
26,3,11,5,23,4,12,3
24,5,12,3,24,5,12,3
17,6,14,6,16,8,11,7
14,1,12,5,13,0,15,3
16,8,7,6,20,2,15,4
10,6,10,4,12,5,10,5
11,6,7,5,10,6,8,4
10,4,12,4,9,5,11,4
10,6,10,2,14,3,12,3
11,3,9,7,10,3,10,6
12,6,8,4,12,5,10,3
9,7,10,1,14,4,11,3
10,3,10,6,8,3,12,4
11,5,11,3,13,3,13,3
7,4,9,6,9,2,11,6
9,9,7,4,11,5,13,2
11,3,14,3,12,3,13,4
14,2,12,4,13,2,13,3
10,3,11,4,12,1,13,4
12,2,13,3,13,2,12,4
12,5,11,3,13,4,12,3
11,7,8,3,14,5,9,4
12,3,12,4,13,1,15,3
13,7,9,9,16,4,12,9
9,6,11,3,10,5,12,3
11,11,5,2,11,9,9,0
12,5,12,3,11,5,13,2
12,7,8,3,11,7,9,2
11,3,10,5,9,3,12,3
12,4,12,3,13,3,13,3
13,2,11,5,13,0,15,3
10,5,10,4,10,5,10,4
11,3,9,6,12,0,14,4
9,7,9,3,12,5,10,4
10,7,10,4,12,6,10,5
19,5,14,3,21,3,16,3
12,6,11,3,11,7,10,3
10,4,12,3,12,3,12,4
9,5,12,4,8,6,11,4
12,5,12,3,10,8,8,4
9,6,12,1,15,4,10,5
12,5,9,4,8,8,7,3
8,7,12,3,11,6,11,5
10,5,11,4,10,4,13,3
13,9,13,5,13,8,15,4
9,6,12,3,10,5,13,3
10,6,11,3,13,4,12,4
15,9,9,5,15,9,9,5
11,6,12,2,13,5,12,3
9,6,9,5,9,5,11,4
14,3,12,4,11,4,13,2
