0,0,0,0,13.404,-0.79399,-6.5164,-11.792,-2.6136,-1.3514,3.8023,-1.875,0.80801,0,0,0,0,0,0,1.8403,-6.0807,-7.8873,0.25865,-3.5972,4.0099,11.373,-2.8146,0.48325,0,0,0,0,0,0,-5.3313,-42.443,-18.853,-1.0861,-1.2823,0.39263,24.539,4.6797,-31.163,0,0,0,0,0,0,28.343,35.897,-112.12,13.763,2.7018,-37.547,-36.915,14.648,1.7189,0,0,1.933,-7.5601,1.6283,40.655,-42.646,-11.639,35.484,-5.6299,-4.2913,46.009,59.747,-115.35,-16.808,0,0,-0.0056897,5.4955,-39.143,-21.105,-58.047,-42.958,-35.252,-9.219,-1.5736,-4.3125,-84.417,36.167,6.8554,0,0,-6.9551,7.0131,-101.07,-6.5831,119.78,-12.758,-14.062,-3.8146,-2.2219,8.3869,-0.79367,10.252,-0.37588,0,0,3.5179,1.8669,29.855,-8.8787,19.902,34.915,6.2909,-39.58,6.7174,3.4943,-100.43,-113.18,17.3,0,0,1.9061,1.6262,5.8391,4.4273,-112.78,4.2738,-3.0299,16.306,8.1205,5.6295,16.332,19.25,-4.3575,0,0,4.4094,0.69319,95.888,-25.974,27.962,-13.23,3.7075,-15.86,2.6842,-5.1381,5.1238,10.467,-0.30144,0,0,7.9004,7.6516,-84.589,-25.136,2.599,148.14,-8.4769,8.0045,-1.0951,3.0425,-1.2802,-27.12,10.118,0,0,-2.2189,1.2982,15.819,-30.813,6.3726,5.7672,-6.8542,-10.811,6.0535,-0.79127,5.8825,-8.1133,-1.4318,0,0,-0.094791,-1.1385,-2.5837,-2.7557,1.3591,1.6609,1.1474,-1.8864,0.92612,1.8059,0.11066,-0.13726,0.4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.375,0.62981,0.58582,2.6462,-0.36515,-3.8759,3.4698,-6.7811,0.24343,0,0,0,0,0,0,1.2425,11.844,6.0045,7.8089,7.2757,-15.724,-0.76795,-1.616,-1.8729,0,0,0,0,0,0,4.2877,-9.5095,-2.7443,66.003,64.936,-144.21,10.033,8.1561,1.6361,0,0,0,0,0,0,2.2868,13.137,71.416,82.142,-8.7246,44.826,-1.696,-2.567,1.2838,0,0,0,0,0,0,-5.1127,10.217,49.682,-78.837,-159.01,-46.598,-21.385,5.2096,-0.28798,0,0,0,0,0,0,-5.8612,-7.6038,-5.9417,-59.546,100.43,81.236,24.04,17.919,-0.51554,0,0,0,0,0,0,0.87172,-17.737,6.9004,7.2308,-119.08,1.31,8.3792,7.8149,0.17556,0,0,0,0,0,0,4.3571,-5.3047,-85.452,48.971,-0.060504,8.3542,-7.1991,-5.8068,1.0772,0,0,0,0,0,0,-2.0817,14.4,4.6749,6.7853,-0.36154,-42.982,19.526,-4.6764,-3.0212,6.3056,-4.2533,-137.89,15.512,0,0,-10.688,-0.82837,40.49,29.969,7.7802,14.427,8.2276,-6.5655,-10.731,7.3558,-3.3412,12.235,-2.6969,0,0,8.7141,-8.0356,-11.213,-35.608,-7.8857,-1.7051,-6.1468,125.93,-5.7985,4.8089,12.695,-73.094,11.523,0,0,-0.49672,-0.24103,-3.7144,-4.6095,-0.21322,-5.6172,10.483,30.539,-5.9591,-3.4282,5.9465,25.166,0.25897,0,0,1.4151,0.5637,-2.8995,-1.6184,0.23534,-0.95425,-0.077164,-1.2207,0.41867,-1.5535,-1.23,-1.076,0.34808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.5,3.3905,-2.0123,-1.241,-1.7321,-5.0589,8.0009,-2.8203,4.4306,10.404,-0.11755,2.826,1.5679,0,0,-2.1438,-0.91298,4.2276,-1.3615,4.7521,0.36154,-5.2844,1.2958,-4.4551,-7.0389,-3.3265,7.2129,-0.19167,0,0,-0.45425,0.32925,-5.9719,8.7018,-143.98,20.535,113.47,24.027,-2.6483,-4.25,2.3837,-108.84,16.458,0,0,-4.3514,15.831,-16.044,-14.719,16.706,40.116,-47.915,64.389,-18.33,-4.0547,-42.197,6.0931,-3.0964,0,0,1.7165,11.092,46.605,99.528,21.083,4.7152,9.3513,-0.65609,-7.0188,8.8645,-5.0589,5.9919,0.38518,0,0,-9.2207,-1.6385,-113.2,-48.483,-102.73,52.584,26.815,2.7252,-4.1393,19.417,63.469,-12.281,0.084936,0,0,9.0523,12.856,21.816,-5.771,8.9836,-116.01,-33.821,-107.37,9.8088,-15.366,-11.212,2.2407,-0.11274,0,0,-3.7557,5.7267,-90.511,-41.406,11.38,-6.219,9.0445,12.243,5.4617,-2.4506,-16.595,11.376,0.092709,0,0,-10.218,-14.751,30.229,120.73,-25.901,-0.044551,58.308,36.797,-3.7643,58.278,39.018,-7.8526,-0.53766,0,0,-1.3514,4.1749,-10.099,24.34,-55.528,25.317,-16.513,-93.204,12.138,55.009,-13.736,105.74,-14.761,0,0,1.1675,0.21202,-10.755,-8.5804,46.1,66.625,37.351,-42.021,10.219,-29.531,49.792,2.5014,5.5306,0,0,9.2787,8.9776,7.7733,2.1381,11.224,-8.5465,33.081,67.923,9.1692,1.0849,-107.24,9.9476,1.3663,0,0,0.63814,1.4946,-0.75417,0.47548,-0.4653,0.85289,-0.23085,-11.255,-0.66506,-0.23413,11.342,-0.61811,0.25328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.9731,4.4037,-2.7042,12.041,-1.9599,0,0,0,0,0,0,0,0,0,0,-1.125,-3.7775,-7.7742,-4.8068,-1.6361,0,0,0,0,0,0,0,0,0,0,-3.549,-14.318,235.39,10.544,-0.64952,0,0,0,0,0,0,0,0,0,0,-5.6851,-5.616,-103.43,-139.95,12.968,0,0,-0.59151,8.4306,2.3873,13.583,-5.3971,-7.8301,-7.4841,0.19527,-3.2868,0.63037,21.356,41.276,-3.2483,0,0,11.059,-1.9085,46.211,-122.7,19.201,-135.6,14.35,7.398,5.6797,-5.3828,11.072,0.82596,0.29936,0,0,7.6244,-2.8208,-12.643,-45.829,13.047,46.782,-40.025,6.0601,-0.16955,-0.72756,-20.401,-17.948,-0.17196,0,0,-9.9339,0.0077722,64.774,-70.194,6.8341,82.148,128.09,-2.7724,-9.9103,13.111,59.634,30.213,0.24311,0,0,-1.3457,-5.1352,-73.785,2.7577,-3.6038,-119.29,6.8166,3.4031,1.3929,6.5287,-120.55,8.1312,-0.51675,0,0,5.4339,-8.724,-46.603,115.71,-134.28,18.887,-122,12.257,-106.76,31.491,34.295,-124.7,10.51,0,0,12.785,-11.545,13.158,99.909,7.1769,-8.8006,17.555,-53.783,-50.558,-17.103,17.599,15.81,-0.17644,0,0,-3.4232,-3.6782,-10.81,3.5772,69.854,-74.063,-8.2802,-31.397,11.899,-14.671,5.0173,-0.14295,-0.46979,0,0,0.042468,-1.4845,1.3481,-1.1253,-10.308,13.71,1.9489,1.3256,0.67196,1.1103,0.89711,0.9734,0.32925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.5858,3.9396,2.0801,-3.2901,0.61274,0,0,0,0,0,0,0,0,0,0,2.9285,-1.9028,7.6752,-3.8917,0.032291,0,0,0,0,0,0,0,0,0,0,-42.034,120.97,14.487,-6.3531,-1.1139,0,0,0,0,0,0,0,0,0,0,40.277,112.98,50.206,-5.0603,0.64263,0,0,4.0401,9.4384,-12.236,-9.1549,7.0478,5.2778,-3.6651,-1.038,-3.7778,-87.006,-67.387,-21.545,0.21563,0,0,2.5556,3.6642,-9.0254,-148.38,-67.703,26.228,6.9653,-3.5356,-10.71,13.342,10.989,49.614,-11.975,0,0,-3.924,-6.2386,-131.98,-49.24,-20.441,-8.6178,-2.0804,3.8583,-7.0278,0.33221,3.4366,-10.25,-1.5796,0,0,-3.9339,-5.1675,11.33,105.3,-11.896,-0.44527,-4.8983,-0.71322,18.418,64.544,27.438,-9.3023,0.3379,0,0,1.009,-10.568,4.4474,-70.59,52.163,-3.9865,21.017,-7.2909,-1.3337,59.77,24.483,-56.176,9.5944,0,0,15.901,-1.8738,3.9728,17.565,-3.6237,-8.8902,-15.477,50.479,-116.73,1.8052,-73.312,-3.6358,-0.86843,0,0,2.4381,-1.6991,-76.746,13.885,-8.7485,27.835,-8.5715,26.979,-51.433,117.12,2.158,-1.4632,2.2718,0,0,-7.8792,-2.9208,57.991,60.805,4.4865,2.1561,1.1549,0.64832,-99.678,-11.084,2.5091,6.6014,0.023639,0,0,-0.2476,-3.7479,-1.297,-11.815,0.27452,0.94319,1.5927,1.0012,12.871,1.3517,0.40401,-0.72877,0.24672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.375,2.4836,2.1594,7.6046,-1.7802,-1.0613,18.484,9.4357,0.58013,0,0,0,0,0,0,-0.25745,2.427,6.6385,8.3346,-1.2978,-4.279,9.2219,11.749,-0.56667,0,0,0,0,0,0,-4.8849,-2.047,13.237,-24.196,-51.902,-7.1863,-1.2075,-3.1112,0.73894,0,0,0,0,0,0,0.33253,6.953,-62.777,-3.6831,22.602,-4.8579,-26.492,-15.758,-3.3415,0,0,0,0,0,0,-1.2353,-7.3971,15.452,-108.51,10.664,10.383,-4.4486,1.4534,-8.0099,-5.1316,-8.1773,-10.164,-0.625,0,0,-6.6594,-5.125,32.325,19.251,-5.1582,-11.304,-104.9,19.016,-4.6606,4.4617,10.376,-5.192,-0.11963,0,0,0.0056897,-1.4154,-82.007,8.325,0.82147,54.96,64.889,-5.4277,7.6136,9.8044,-40.504,49.671,-10.165,0,0,-4.9061,5.9016,-53.23,60.095,-14.862,-17.056,-8.3832,-3.0867,-38.255,16.715,28.053,-21.264,1.77,0,0,-3.2051,-0.6262,51.288,-9.9107,-161.77,78.151,-12.053,32.521,54.891,-11.119,-40.665,-32.606,11.957,0,0,2.5458,7.4294,-0.89054,-73.358,36.194,10.308,7.4285,125.87,-20.397,-8.8923,21.715,1.3134,0.63758,0,0,9.157,4.451,1.1899,-68.381,-27.285,137.98,-14.216,1.9403,4.9732,4.9955,5.3502,-0.65072,-0.99103,0,0,4.4094,4.6115,-4.5969,8.9297,-14.622,-2.8477,6.5213,0.47997,8.2778,-1.2075,-1.8615,-0.71202,0.93181,0,0,1.6839,1.2659,1.1397,1.5143,-1.4285,-1.0078,-0.088221,0.22099,-0.30353,1.5972,0.95545,0.75777,0.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.375,0.62981,0.58582,2.6462,-0.36515,-3.8759,3.4698,-6.7811,-0.34808,4.2778,4.8792,1.991,2.0009,0,0,1.2425,11.844,6.0045,7.8089,7.2757,-15.724,-0.76795,-1.616,-5.4922,-6.1148,-6.7542,-2.625,0.98237,0,0,4.2877,-9.5095,-2.7443,66.003,64.936,-144.21,10.033,8.1561,-0.50897,52.701,85.934,-7.7209,-0.092709,0,0,2.2868,13.137,71.416,82.142,-8.7246,44.826,-1.696,-2.567,12.663,-2.2401,49.768,24.064,0.2512,0,0,6.1202,13.349,-126.46,1.9706,6.7308,9.1217,3.1256,-5.8738,1.6618,-42.079,-45.437,66.1,-11.059,0,0,-3.433,-4.8011,27.039,116.7,0.89873,-9.5107,0.90729,-2.5143,-2.2557,21.061,14.144,-2.2539,0.2512,0,0,0.20096,-12.289,7.1704,6.2648,-32.155,-83.721,6.8076,8.4037,0.78798,0.36931,4.7593,-16.954,-1.0682,0,0,-3.9396,-3.3762,-1.2324,-1.5879,5.8436,-1.8705,7.86,-6.0377,1.8415,-1.8035,-15.205,5.7721,0.038861,0,0,-3.0948,3.0903,9.8203,6.7452,-4.8313,122.83,14.849,8.9139,1.4743,61.712,45.262,5.0957,0.16627,0,0,-6.2787,-9.9943,-36.062,80.636,-37.577,-3.7405,126.03,-24.301,-3.1271,-69.828,20.429,8.6409,0.70545,0,0,-1.0556,-6.6083,-0.10858,-3.5089,-14.001,-106.48,-49.007,-1.2239,0.87139,7.6062,-67.456,-89.77,11.634,0,0,-1.0245,10.155,-1.2479,-11.185,-0.32115,4.4991,53.476,-0.49672,13.637,9.3056,-107.41,10.514,-0.53886,0,0,0.15849,0.44078,1.3541,-3.3304,0.61691,1.0613,-11.116,-0.35048,-0.013462,-0.21827,9.5845,-0.51587,0.52211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0.46979,-10.425,-6.2093,-1.991,-4.1716,-0.72308,1.8325,-3.6863,15.923,-4.7802,6.9183,1.1136,0,0,-2.4085,-1.4853,-4.8705,-4.4088,-0.89952,-7.6405,-8.9106,1.491,-13.529,-5.0066,6.4285,5.2308,0.095113,0,0,-5.4919,0.64832,14.578,31.109,7.2129,-35.392,-1.0371,-2.8394,-3.7542,-6.3708,66.285,-18.1,-1.1663,0,0,-0.26883,2.3256,-44.927,23.091,29.806,81.281,2.3849,-9.9216,8.1937,0.94407,-54.183,-25.234,-1.9734,0,0,-1.125,-5.8391,47.878,-81.358,21.871,21.949,2.7467,-1.186,7.9282,0.79159,1.645,-0.051443,0.29006,0,0,3.6071,5.1483,4.2676,2.0409,5.884,11.375,-5.0762,1.4106,0.17524,-13.757,-2.7524,63.849,-12.04,0,0,-5.4028,-4.6896,8.5377,-83.261,11.196,103.59,-6.9375,-6.6528,-6.3191,9.6002,-1.8284,-11.344,-1.5482,0,0,3.3014,9.5945,-10.38,93.433,21.551,-21.185,4.4591,-1.9853,5.0957,10.911,-2.099,-17.398,-0.45008,0,0,3.5009,-4.6492,-76.992,-10.899,-4.7214,17.786,2.1373,8.4665,4.3669,56.897,24.945,-78.282,12.38,0,0,6.2575,-2.9115,38.129,14.026,1.7921,-101.07,9.6813,-0.98085,5.3104,56.438,9.6596,9.1753,1.2533,0,0,2.9363,-0.97877,0.14711,-64.236,11.656,-20.696,6.2226,-12.57,5.7733,-89.305,-111.2,3.5507,-1.3472,0,0,2.5499,-4.2407,12.443,39.1,-20.571,-12.444,0.19735,12.837,-3.7234,-26.117,24.791,15.879,-1.8325,0,0,-1.2778,-2.1675,-2.5882,-0.28678,0.32356,-0.064905,2.1034,-0.93718,0.33045,0.19527,0.19768,-2.0601,0.35168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.875,-11.343,2.3194,3.7599,2.4976,-14.407,0.47132,-1.7745,0.88726,0,0,0,0,0,0,4.0458,10.044,3.0287,3.1205,14.268,10.179,0.81995,-1.0143,-0.17973,0,0,0,0,0,0,-8.7141,0.38397,3.201,49.225,163.83,96.462,10.776,14.651,-1.3861,0,0,0,0,0,0,5.6675,7.1937,61.232,126.99,-88.679,-37.464,-108.28,17.566,-0.40609,0,0,0,0,0,0,2.9462,-2.1794,-3.6127,2.0316,6.2949,-69.729,42.835,-4.2713,0.23325,0,0,0,0,0,0,-5.7353,-4.7823,67.756,82.237,-17.673,-1.8071,0.88397,4.6585,-2.1193,0,0,0,0,0,0,-5.2966,9.7407,-8.4339,-28.758,10.293,99.514,34.491,0.053525,1.4686,0,0,0,0,0,0,9.3113,5.1884,81.041,128.58,-31.734,-79.253,14.55,17.339,-0.73862,0,0,0,0,0,0,7.5353,4.8484,-78.265,66.56,-10.273,12.325,-1.4612,-2.0646,-0.41266,-2.828,0.86603,6.1683,-1.5368,0,0,1.5622,-1.3143,12.645,13.296,-104.94,-15.354,-40.923,57.179,-9.8022,-4.3983,5.7832,0.20337,-0.53349,0,0,-7.7419,-0.35946,9.6091,-0.80473,9.3382,-123.39,27.181,19.655,98.452,-28.835,-8.4285,47.404,-10.146,0,0,-2.6716,-0.89864,3.692,-8.0511,-3.8729,17.426,6.4147,35.673,42.782,80.781,6.0679,-122.21,12.131,0,0,-0.5278,0.69856,0.45425,1.6095,0.63606,0.39295,0.053525,0.55265,0.64415,-12.042,-0.21498,10.509,0.26106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.75,-2.3505,-1.3358,-2.1863,-1.1618,-5.5924,5.4821,-6.2321,1.3684,-8.9943,-4.197,-1.299,0.15849,0,0,-2.7623,1.5792,1.0323,4.1328,9.4674,-7.3313,-0.16867,-3.4384,1.1851,2.3684,7.005,-0.33822,-1.2545,0,0,-0.35377,-1.0915,5.6561,0.68181,-35.832,78.724,-2.2467,-134.11,16.394,12.242,67.252,-78.709,14.828,0,0,1.7745,-2.8035,-16.103,14.225,-15.735,-6.4739,-10.801,18.991,-1.0641,2.5335,57.417,10.002,-3.3934,0,0,-4.9118,2.0547,-98.453,-33.926,-59.308,-1.1002,-43.072,12.681,-0.064905,-0.83133,0.1875,3.3325,-0.089102,0,0,-7.456,-16.322,17.011,25.055,7.0522,7.3246e-017,1.3752e-014,-1.7405e-014,3.7048e-015,1.1968e-016,-9.9988e-015,-1.3727e-014,3.678e-015,0,0,5.6405,-0.78141,-72.765,11.36,1.4611,7.3246e-017,1.3752e-014,-1.7405e-014,3.7048e-015,1.1968e-016,-9.9988e-015,-1.3727e-014,3.678e-015,0,0,2.6136,10.74,0.61066,7.7195,0.19319,7.3246e-017,1.3752e-014,-1.7405e-014,3.7048e-015,1.1968e-016,-9.9988e-015,-1.3727e-014,3.678e-015,0,0,-0.55473,-0.66506,9.7844,61.749,26.572,0.033494,-105.4,76.304,22.956,53.369,18.254,0.065785,-0.33373,0,0,-12.035,-0.14864,-0.078044,-15.682,22.534,4.2276,-3.6891,-25.544,31.479,9.7176,-11.896,9.0054,-2.3828,0,0,9.6071,15.358,32.751,115.9,-3.4223,4.4587,3.4175,6.8493,7.7431,1.3451,-5.497,101.9,-17.59,0,0,-2.6732,-13.332,-7.9853,10.106,-0.69269,0.050563,16.35,-1.8289,-7.8101,-4.8603,7.5478,20.375,4.2492,0,0,-0.50657,0.64832,1.7575,-0.07476,-0.6262,1.4085,-1.2877,1.2434,1.4767,0.20513,0.31699,0.10289,1.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
