0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.048,-1.4378,4.4879,-52.225,-92.899,-47.366,-0.71998,-0.091096,0.024409,4.0847,6.442,-22.746,333.98,740.18,365.82,7.384,1.5415,-0.41304,16.205,12.443,113,1080.5,542.37,815.88,-0.043667,5.333,-1.8442,3.1225,2.5008,-41.548,511.76,1006,903.24,179.34,-57.926,-1.6228,0,0,-0.20673,12.524,67.789,268.94,842.85,555.5,17.601,0,0,-0.40924,3.2595,6.1419,0.27537,40.379,224.29,36.31,0,0,0.10966,-0.87337,-1.6457,-0.073785,-10.82,-60.098,-9.7293
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1343,-1.0632,-0.38346,3.141,-37.735,-25.365,-6.5896,-73.028,-6.3435,7.7156,6.923,10.093,-94.617,274.53,118.9,98.378,507.38,62.175,8.1277,12.727,-6.2937,612.57,632.08,878.36,671.42,214.15,-2.2724,15.422,11.373,195.24,401.46,695.41,616.52,80.518,8.7854,9.6654,14.028,9.7416,111.13,974.19,351.63,16.884,12.943,1.2823,-0.3436,3.0611,1.331,60.21,136.34,5.136,6.1077,3.2602,0.48966,-0.1312,-0.82022,-0.35665,-16.133,-36.532,-1.3762,-1.6365,-0.87358,-0.1312,0.035156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89112,-1.2489,3.7603,-31.021,-88.742,-10.988,-1.9551,4.442,0.17941,8.5702,10.293,-31.276,198.77,691.13,63.633,-64.837,-26.049,8.335,11.62,12.695,48.292,773.27,247.02,503.2,630.99,699.76,56.958,6.9591,0.58939,121.95,844.75,834.6,711.61,286.43,20.465,-1.087,14.719,15.146,2.3558,91.897,115.22,17.923,13.494,2.718,-0.72828,3.1621,3.4153,6.3916,3.9454,5.7619,3.311,4.6134,0.97933,-0.26241,-0.84728,-0.91512,-1.7126,-1.0572,-1.5439,-0.88718,-1.2361,-0.26241,0.070312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099774,6.8915,-34.268,-10.795,5.414,-31.006,-28.183,0,0,4.7222,-61.758,224.82,78.634,-96.271,254.26,194.67,-1.2607,-1.7254,-40.184,247.72,1022.1,370.13,654.26,621.03,118.29,6.7954,11.738,-46.189,712.07,572.07,780.54,262.85,8.9499,5.2205,15.739,24.397,13.736,660.55,73.842,34.241,14.61,4.3249,-1.1589,4.1485,5.5542,3.4454,95.903,4.1826,4.269,2.9853,1.2222,-0.32749,-1.1116,-1.4882,-0.92321,-25.697,-1.1207,-1.1439,-0.79992,-0.32749,0.08775
0,0,0,0,-1.549,14.448,15.987,4.1365,-1.1084,0,0,0,0,-2.2039,15.582,15.647,5.2596,-1.4093,-0.13576,-0.29584,-0.66045,5.4052,-39.744,-61.041,-3.727,8.3525,-1.7189,9.007,7.7,14.659,-58.492,269.81,818.48,133.72,-16.662,19.145,10.131,12.979,-50.873,382.76,697.44,793.07,538.95,593.17,36.875,20.241,21.457,38.71,789.66,461.32,1014.7,533.29,70.886,-14.362,8.3474,6.3607,204.8,674.84,742.57,180.98,17.989,4.6946,-1.2579,1.8634,1.8021,26.699,70.052,6.4049,6.8555,3.4998,0.51491,-0.13797,-0.49929,-0.48286,-7.1539,-18.77,-1.7162,-1.8369,-0.93776,-0.13797,0.036969
9.309,7.7912,5.2836,15.074,24.847,7.9316,0,0,0,9.5464,7.7721,5.5235,9.2251,12.508,5.8289,0,0,0,8.9717,12.134,8.6654,169.98,127.3,-49.962,-1.45,2.8327,-1.2072,2.7607,6.6643,1.3547,209,359.34,612.36,-30.006,-44.419,29.873,-1.1466,-2.1328,-38.989,263.98,683.99,676.56,290.15,666.54,185.43,11.224,19.654,-50.565,826.38,495.04,939.62,520.43,66.164,-6.8802,12.287,15.486,8.034,492.66,729.98,185.44,19.433,5.6555,-1.5154,4.5271,4.6438,7.2169,4.0081,4.85,2.7955,7.1562,1.197,-0.32072,-1.213,-1.2443,-1.9338,-1.074,-1.2995,-0.74906,-1.9175,-0.32072,0.085937
0,0,-1.7669,9.5306,7.451,5.9621,0,0,0,0,0,-1.1089,6.2731,15.011,7.6814,0,0,0,-3.2065,-2.6275,3.623,-47.477,-41.302,-37.884,-2.0208,-39.37,0.37406,14.896,13.63,-50.806,448.07,925.13,347.25,-11.371,331.69,2.7198,12.945,3.8609,170.15,749.39,654.51,582.55,892.02,578.22,-27.574,14.346,-56.787,465.09,561.1,1006,1024.3,432.15,46.824,-5.1048,11.945,-72.963,450.05,551.69,426.95,110.69,18.123,3.8095,-1.0208,2.0633,-7.833,58.948,22.804,5.7291,4.1943,3.4781,0.56932,-0.15255,-0.55285,2.0988,-15.795,-6.1102,-1.5351,-1.1239,-0.93197,-0.15255,0.040875
0,0,-0.35492,8.3806,13.972,15.845,9.7096,1.5164,-0.40631,0,0,-0.46211,9.7031,21.285,22.915,11.222,0.83431,-0.22355,-0.070265,-0.29915,2.6352,-28.125,-4.6745,18.928,4.6503,6.926,-0.3105,8.0776,10.187,-26.957,230.3,819.08,910.97,64.34,-35.26,9.5852,17.332,24.516,-17.136,806.24,37.168,652.9,355.84,779.5,87.188,4.1484,0.26431,201.01,465.73,363.17,1010.8,796.92,373.37,-4.1768,0.34263,-5.5951,151.5,891.99,759.63,198.93,37.156,1.9342,-0.51826,0.101,-1.6494,51.537,189.54,17.46,2.8537,4.2474,0.66356,-0.1778,-0.027063,0.44194,-13.809,-50.786,-4.6784,-0.76463,-1.1381,-0.1778,0.047641
0,0,-1.1647,5.8296,25.274,15.028,23.127,16.098,10.617,0,0,-1.568,13.003,-7.3432,-49.452,26.277,-17.88,-16.047,-0.13576,-0.29584,-0.95833,-39.337,218.9,402.27,-40.509,242.02,200.86,9.007,7.7,11.273,27.372,820.56,856.26,72.577,776.47,192.2,12.517,13.851,-60.289,520.46,676.19,529.09,893.91,178.14,-15.865,4.8651,12.397,-29.945,710.8,600.97,959.69,264.28,11.046,2.4442,-1.7926,8.4578,-23.458,857.24,953.06,213.97,13.298,4.6019,-1.2331,11.468,14.805,-9.3692,554.73,186.04,5.8733,4.7246,1.2251,-0.32826,8.258,10.242,10.019,-28.058,-14.396,1.2004,-1.2659,-0.32826,0.087956
0,0,-0.35492,8.3806,14.848,9.0854,9.827,5.3565,-1.4353,0,0,-0.46211,9.7031,23.664,4.5738,7.9712,4.2138,-1.1291,0.083125,-0.39364,2.3477,-27.699,-17.985,128.67,-10.589,0.6721,-1.5483,6.3071,8.0386,-30.545,234.68,818.2,1001.7,367.14,-40.458,-3.9862,23.286,18.032,76.973,953,42.13,636.43,228.56,423.59,99.466,10.883,14.627,61.974,821.56,510.91,1039.5,942.54,563.1,42.404,18.343,20.152,-48.488,669.97,672.16,256.53,85.402,19.937,7.7675,8.7787,8.3728,3.5669,3.0647,6.9875,4.8448,3.2122,4.7917,2.4515,-2.3522,-2.2435,-0.95576,-0.82119,-1.8723,-1.2982,-0.8607,-1.2839,-0.65687
0,0,-1.9836,14.588,13.081,8.8131,9.8793,4.5329,-1.2146,0,0,-2.1982,15.932,6.8796,-57.281,10.458,4.5751,-1.2259,-1.1487,-0.79024,-0.77406,-14.703,71.831,385.6,12.411,6.8933,0.21466,6.4939,5.2697,-1.8847,42.263,885.04,929.27,-56.967,-49.042,1.446,8.8683,12.685,-71.381,627.98,904.83,561.37,567.37,776.25,87.396,6.4771,7.2115,78.601,915.73,1005.6,939.69,537.58,169.04,-9.8449,13.878,9.3198,121.19,1080.9,365.31,30.688,15.534,4.3182,-1.1571,4.1597,4.295,21.785,105.36,4.0714,2.8489,3.9472,0.81611,-0.21867,-1.1146,-1.1508,-5.8373,-28.232,-1.0909,-0.76336,-1.0577,-0.21867,0.058594
