-4.6103,4.0691,13.894,-60.199,67.596,1.0341,42.232,-213.14,-89.043,-122.31,68.88,-156.49,17.682,0,0
7.0131,2.5604,-12.571,-5.9686,-13.588,8.3989,29.426,-170.87,77.649,159.42,168.74,-54.38,11.581,0,0
16.549,-7.0831,36.313,-70.945,9.3232,10.473,-55.628,177.09,40.599,61.246,-3.6966,36.102,4.0128,0,0
0.72877,16.156,-27.19,212.92,-10.098,-231.62,-164.13,75.752,268.76,207.33,145.24,-161.53,22.275,0,0
-7.1716,-26.492,-133.65,14.481,-14.392,143.07,-20.595,-1.2631,-191.39,-39.619,158.83,-129.61,16.711,0,0
-17.131,9.8645,-47.458,36.715,2.9458,8.9722,64.544,-31.246,344.85,14.092,-3.4713,32.334,10.583,0,0
13.46,16.864,-79.399,-203.85,113.75,-105.6,-105.62,98.931,232.88,-187.99,37.655,41.991,7.1411,0,0
34.092,23.571,91.464,-26.996,-46.539,-59.611,-245.99,-25.591,34.67,169.89,53.041,150.35,-24.93,0,0
23.906,-30.296,-53.718,-192.8,-9.152,-7.5598,-161.32,-37.117,6.1705,-55.251,28.092,74.308,-22.79,0,0
16.089,10.017,79.871,104.02,4.3964,-3.1537,-84.359,23.993,204.5,331.45,72.992,122.14,-28.335,0,0
-23.288,21.961,-65.52,57.345,-14.004,-41.294,-14.723,86.483,109.34,75.467,-51.714,68.014,-2.2308,0,0
-0.43301,-14.931,-22.01,8.9417,-53.057,-18.431,46.968,15.376,-37.207,-82.148,17.492,32.073,0.092709,0,0
-22.861,-0.06074,86.256,-96.184,-57.752,41.763,1.5676,-59.966,-78.283,-212.75,105.38,-111.32,18.982,0,0
-2.2288,-14.469,-129.49,-41.685,4.0715,-98.716,-125.52,39.805,-109.16,11.248,-30.898,-38.23,3.2004,0,0
0.094791,5.3905,-112.03,-28.303,13.09,-155.32,26.465,90.859,-74.919,-79.376,301.58,-22.612,-1.86,0,0
19.824,-20.134,-93.46,226.44,-115.85,137.4,87.585,117.63,11.062,-6.1244,5.8301,49.277,-16.96,0,0
10.762,-7.2015,-148.46,-206.45,135.62,164.48,121.32,55.322,-132.45,14.038,180.62,98.511,-14.117,0,0
-2.1014,3.2362,-42.665,1.2904,4.529,-160.16,-111.97,103.89,-141.68,-64.028,-127.39,-72.463,-4.1229,0,0
16.677,21.46,-95.791,-28.772,-92.758,-31.298,5.1612,-78.749,89.054,-116.4,6.9828,-43.584,2.4223,0,0
7.3612,-4.1944,-17.071,-21.952,-21.837,144.42,-141.11,2.0502,-211.77,256.99,57.7,0.6262,0.65072,0,0
8.8818e-016,2.7756e-017,3.5527e-015,4.6629e-015,0.031089,-12.279,-20.391,-145.21,9.3586,24.169,-35.386,164.71,-22.719,0,0
1.7688,19.686,152.37,-43.362,64.717,60.036,-79.464,-115.75,-269.2,-83.871,28.245,-57.162,2.892,0,0
