7,4,13,2,7,6,9,4
9,4,11,4,11,3,11,5
7,5,12,2,7,6,10,3
4,4,12,3,6,3,12,4
3,3,14,2,5,2,14,3
7,7,10,2,6,8,9,2
7,4,13,2,4,6,12,1
7,4,12,3,5,6,10,3
7,6,12,1,7,9,6,4
7,3,12,4,6,4,11,4
5,7,10,2,9,6,8,5
10,4,11,4,10,5,9,5
11,4,11,3,11,5,9,4
8,5,11,3,10,6,7,6
11,4,8,3,12,4,7,4
9,4,7,4,10,5,4,6
11,4,12,3,13,4,10,5
8,5,11,3,8,6,9,4
7,5,11,3,8,6,8,5
7,3,10,6,10,2,9,8
7,3,13,3,5,5,11,3
7,6,7,4,10,5,6,6
5,8,9,2,8,7,8,4
7,5,11,3,5,7,9,3
10,5,12,2,9,6,11,2
10,8,17,7,10,7,19,6
10,6,6,2,12,5,6,3
11,9,21,6,11,11,17,8
8,7,10,2,6,8,10,1
9,5,12,2,10,5,11,3
11,4,10,3,9,7,6,4
5,5,14,0,8,5,11,3
5,8,7,4,7,7,7,5
8,5,12,2,12,5,8,6
7,6,12,1,6,8,9,2
4,6,12,1,5,6,11,2
10,3,8,4,11,4,5,6
6,3,14,2,8,3,12,4
9,14,21,3,17,10,21,7
7,5,10,4,9,4,10,5
8,4,12,3,7,5,11,3
7,2,13,4,6,3,12,4
10,4,11,4,10,5,9,5
12,5,7,3,12,4,9,2
7,6,12,1,8,6,11,2
11,5,11,3,9,7,9,3
8,6,7,4,11,4,8,5
9,6,12,1,10,6,11,2
5,2,14,3,5,4,10,5
7,4,12,3,13,3,8,8
8,5,9,5,6,5,11,3
10,5,11,4,9,6,10,4
5,12,7,0,11,8,9,2
8,10,6,1,9,9,7,1
8,10,8,1,11,7,11,1
6,11,7,1,9,7,12,0
9,7,7,2,11,6,7,3
9,7,7,2,12,5,8,3
9,8,8,2,11,6,10,2
10,7,9,2,11,6,10,2
8,9,9,0,12,7,9,2
9,6,8,4,9,6,8,4
9,9,8,2,11,6,12,1
9,7,10,2,11,6,10,3
5,11,7,2,9,8,9,3
9,9,8,1,12,6,11,1
10,8,9,2,10,7,11,1
9,8,9,2,11,6,11,2
11,8,8,3,9,8,10,1
7,9,9,1,11,7,9,3
10,8,6,1,11,7,7,1
10,7,7,2,11,6,8,2
4,4,13,2,8,3,11,5
9,7,7,3,11,5,9,3
11,7,4,2,12,5,7,1
13,5,6,4,10,5,9,1
11,7,7,3,11,5,11,1
11,6,5,2,13,4,7,2
6,10,8,1,10,8,8,3
5,8,12,0,11,6,10,4
7,9,11,0,10,8,10,2
8,9,7,1,11,7,8,2
5,7,9,3,6,6,10,3
3,4,14,1,8,4,9,6
6,6,11,2,9,5,10,4
7,7,10,2,8,7,9,3
7,3,14,2,7,4,12,3
9,5,12,2,8,7,9,3
6,5,13,1,6,6,11,2
7,7,10,2,8,6,11,2
7,5,11,3,6,6,10,3
5,5,11,3,8,4,10,5
6,6,10,3,7,5,11,3
6,6,11,2,7,6,10,3
10,4,12,3,9,4,13,2
7,3,14,2,12,4,7,8
8,4,12,3,6,6,10,3
10,4,11,4,8,5,11,3
6,5,13,1,9,5,10,4
12,5,11,3,7,10,6,3
8,6,12,1,12,6,8,5
10,6,10,1,12,6,8,3
10,4,12,2,10,7,6,5
5,5,10,4,5,5,10,4
11,4,10,1,13,5,6,4
18,9,13,5,19,11,8,8
6,8,9,2,10,6,9,4
12,4,10,3,11,5,9,3
10,4,12,2,13,4,9,5
4,9,8,2,10,6,8,5
13,2,13,2,12,5,8,4
6,8,10,1,8,9,6,4
4,4,12,3,8,2,12,5
5,4,13,2,9,4,9,6
5,5,12,2,9,4,10,5
6,5,13,1,7,5,12,2
5,4,12,3,6,4,11,4
5,8,7,4,9,4,11,4
9,5,13,1,10,6,10,3
7,3,13,3,8,4,10,5
4,5,11,3,5,4,12,3
9,4,12,3,9,5,10,4
8,4,13,2,9,4,12,3
7,7,9,2,12,5,8,5
9,3,10,4,12,3,7,7
11,4,8,5,9,5,8,4
4,5,12,2,9,4,9,6
7,4,11,4,6,5,10,4
9,5,5,2,14,3,4,5
4,8,8,3,10,5,8,6
11,3,13,3,12,4,10,5
11,4,13,2,11,6,9,4
8,4,11,4,11,4,8,7
9,2,15,2,10,5,8,6
11,2,13,4,8,5,10,4
9,4,14,2,11,6,8,6
7,5,12,3,10,4,11,5
6,5,12,2,8,5,10,4
7,6,11,2,9,5,11,3
8,6,9,4,11,3,12,4
8,9,8,3,10,6,12,2
8,8,10,1,13,5,11,3
7,8,7,2,13,4,9,4
2,0,1,0,1,1,0,0
10,6,11,2,13,4,12,3
1,0,0,0,1,0,0,0
4,8,9,2,8,6,9,4
1,0,0,0,0,0,0,0
4,8,9,2,8,5,11,3
10,6,10,4,12,4,12,4
10,8,21,7,9,7,24,5
9,6,8,3,11,5,8,4
10,8,9,0,12,7,9,1
8,9,9,1,9,9,8,2
6,7,11,1,10,6,9,4
6,8,11,0,12,4,13,2
3,4,14,1,8,3,11,5
4,5,14,0,11,2,13,4
6,4,15,0,12,3,11,5
7,3,14,2,10,2,13,4
8,5,12,2,11,4,11,4
7,5,10,4,9,4,10,5
8,4,10,5,10,4,8,7
7,7,7,5,9,5,9,5
9,4,10,5,10,3,11,5
10,2,12,5,12,2,10,7
3,4,12,3,7,2,12,5
6,4,12,3,11,3,9,7
7,2,14,3,11,3,8,8
9,3,14,3,10,4,11,5
7,4,12,4,10,4,9,7
6,4,10,5,11,1,11,7
13,5,6,2,11,6,6,1
7,4,11,4,12,3,8,8
9,2,14,3,11,5,6,8
4,3,13,3,7,3,10,6
10,6,9,2,10,7,7,3
6,7,8,2,12,5,6,6
11,5,8,2,14,3,9,3
8,5,10,3,10,6,6,6
10,6,9,2,12,5,9,3
7,7,9,3,10,6,8,5
9,6,10,3,10,6,9,4
6,4,14,1,8,5,10,4
9,5,11,3,10,6,8,5
11,5,11,3,10,6,10,3
9,6,11,2,11,6,9,4
7,7,9,3,12,4,10,5
9,7,8,1,11,7,6,3
8,6,11,2,11,6,8,5
8,8,9,2,8,8,9,2
8,7,11,1,12,6,9,4
6,8,9,2,11,4,12,3
5,7,10,2,8,6,9,4
10,3,13,3,10,6,7,6
5,7,10,2,8,5,11,3
6,8,9,3,9,5,12,3
5,6,9,4,12,2,10,7
13,11,19,4,15,10,19,5
6,7,9,3,7,6,10,3
9,9,8,2,11,6,12,1
9,9,6,4,7,8,10,1
6,8,9,2,10,5,11,3
8,7,9,3,9,5,12,2
4,6,11,3,7,5,10,5
7,2,16,1,6,4,13,2
2,5,13,1,5,3,14,2
8,4,13,2,10,3,13,3
7,11,21,3,11,10,19,6
9,3,15,1,9,6,9,4
5,6,11,2,7,6,9,4
7,8,10,1,12,5,11,3
4,5,12,2,8,3,12,4
6,3,16,2,7,4,13,4
4,10,21,2,6,10,19,4
9,6,11,2,8,7,10,2
7,4,15,2,9,4,13,4
9,7,9,3,10,6,10,3
7,4,13,2,8,4,12,3
8,8,11,0,14,5,11,3
6,9,9,1,12,6,9,4
4,9,9,1,10,4,13,2
5,9,8,2,8,7,9,3
0,0,1,0,0,0,1,0
7,10,8,1,10,7,11,1
4,11,7,1,8,7,11,1
5,10,8,1,11,5,12,2
9,7,11,1,13,6,9,4
9,9,9,1,11,8,9,2
5,11,6,2,11,6,10,3
10,4,10,2,12,5,6,5
12,4,11,4,10,7,7,5
19,10,11,5,17,9,15,2
9,9,11,3,9,8,13,2
13,4,11,2,10,8,6,3
10,4,14,2,12,5,10,5
6,6,11,2,9,7,6,6
8,5,12,2,7,6,11,2
13,4,10,5,9,7,8,4
9,5,11,3,9,5,11,3
1,1,2,0,1,1,2,0
10,4,11,4,8,6,9,4
5,5,12,2,7,5,10,4
5,9,9,1,8,7,10,2
7,12,7,1,10,8,12,0
9,10,6,3,5,11,8,0
7,11,5,0,11,8,7,1
10,5,11,3,6,8,9,2
10,7,11,1,11,7,10,2
8,10,7,2,10,7,11,1
12,2,8,3,14,2,6,5
9,7,6,2,11,6,6,3
6,10,6,3,8,7,10,2
8,7,8,2,10,7,6,4
10,7,8,2,11,6,9,2
6,9,8,2,9,6,11,2
7,9,7,3,10,7,8,4
7,9,8,2,10,5,13,1
10,8,9,2,12,6,11,2
5,10,7,2,11,6,9,4
10,9,8,2,11,7,11,1
10,6,8,3,14,2,12,3
9,4,11,4,10,4,10,5
6,4,10,5,6,3,12,4
10,2,12,5,8,4,10,5
10,5,9,5,8,4,13,2
12,7,19,8,15,5,20,9
8,5,9,5,8,4,11,4
4,3,12,4,5,4,9,6
6,4,11,4,6,3,13,3
6,4,11,4,7,3,12,4
8,4,11,5,7,4,12,4
7,6,23,4,7,6,23,4
7,4,13,2,8,5,10,4
6,4,13,2,6,5,11,3
8,1,15,3,4,5,11,3
5,5,12,2,7,4,12,3
9,7,10,2,8,7,11,1
9,7,9,3,11,5,11,3
5,6,9,4,7,3,13,3
4,6,11,2,10,3,11,5
8,8,11,1,9,7,12,1
5,7,9,3,6,6,10,3
10,6,12,1,10,8,8,3
7,4,13,2,8,5,10,4
1,0,0,0,0,0,0,0
7,3,13,3,8,4,10,5
7,9,8,2,11,5,12,2
5,6,11,2,9,3,13,3
4,11,7,1,6,9,9,1
5,6,13,1,7,7,9,4
5,5,14,0,9,6,8,5
6,7,10,2,9,6,9,4
4,7,10,2,5,5,13,1
8,4,12,3,8,4,12,3
5,8,11,0,9,6,11,2
6,8,10,1,10,6,10,3
4,7,12,0,8,7,8,4
4,7,11,1,7,5,12,2
3,10,8,1,9,6,10,3
5,8,10,1,6,7,11,1
4,6,13,0,7,6,10,3
7,8,11,0,10,6,12,1
8,7,10,2,9,8,7,4
10,6,8,1,12,6,6,3
10,4,11,2,13,4,8,5
8,9,9,2,9,8,10,2
4,9,8,2,9,6,9,4
4,5,7,2,5,5,6,3
9,9,8,2,9,8,10,1
7,7,9,3,8,6,10,3
5,11,7,1,8,8,10,1
7,9,9,1,8,8,10,1
8,11,7,1,12,6,13,0
7,8,10,1,9,6,12,1
5,4,14,1,7,5,10,4
9,6,8,3,11,5,8,4
5,8,9,2,7,8,7,4
3,0,1,0,2,1,0,0
5,7,11,2,8,7,8,5
5,8,9,2,10,6,8,5
6,7,11,1,9,7,8,4
7,7,11,1,11,4,13,2
7,5,12,2,10,5,9,5
4,7,10,2,9,3,13,3
4,9,9,1,10,7,7,5
3,7,11,1,8,6,8,5
6,7,10,2,10,5,10,4
7,4,8,4,13,2,6,8
7,4,15,0,8,5,12,2
5,8,10,1,8,7,9,3
15,12,17,3,15,13,15,4
4,10,8,1,6,8,10,1
15,13,14,3,16,12,15,3
10,8,10,1,8,10,8,1
9,9,9,0,11,8,9,1
6,11,8,1,7,11,7,2
6,9,10,0,9,8,9,2
9,8,5,2,7,10,3,2
8,5,10,4,8,4,12,3
8,10,9,1,8,10,9,1
4,7,10,2,7,6,9,4
3,12,6,1,9,7,10,2
4,10,7,2,7,8,8,3
4,9,9,2,5,8,10,2
5,9,10,0,11,6,10,3
4,9,8,2,9,5,11,3
3,9,8,2,8,5,11,3
1,0,0,0,1,0,0,0
10,18,16,2,10,18,16,2
9,8,10,1,11,7,10,2
5,8,9,2,7,5,13,1
6,8,9,2,8,7,9,3
5,4,13,2,9,4,9,6
6,6,11,2,13,4,8,7
5,6,9,4,8,3,12,4
0,0,1,0,0,0,1,0
7,6,11,2,9,6,9,4
5,2,13,4,7,2,11,6
6,3,15,1,9,5,8,6
9,3,14,2,9,6,8,5
2,8,9,2,7,5,10,4
8,4,12,3,10,5,8,6
4,5,12,2,9,4,9,6
5,4,13,2,6,5,10,4
6,4,13,2,7,4,12,3
6,6,10,3,12,4,8,7
5,7,11,1,8,6,10,3
6,8,9,2,12,5,9,5
9,7,7,1,13,5,7,3
0,0,1,0,0,0,1,0
10,6,9,1,13,5,8,3
8,5,10,4,9,3,13,3
7,8,7,1,14,4,8,4
8,5,11,3,11,5,8,6
9,6,8,2,12,5,7,4
10,6,7,2,13,4,8,3
7,6,7,3,12,4,6,6
8,7,8,2,12,5,8,4
7,6,9,4,7,8,5,6
7,8,10,1,10,8,7,4
7,8,9,3,8,8,8,4
8,8,8,3,11,5,11,3
8,8,8,3,9,7,9,3
11,6,12,1,11,7,10,2
7,8,7,2,10,7,6,4
8,9,9,1,11,7,10,2
11,5,11,1,12,6,8,3
9,7,7,3,9,7,7,3
10,5,9,3,10,6,7,4
5,9,6,4,9,6,8,5
8,8,8,3,9,7,9,3
7,9,9,1,11,7,9,3
6,6,8,4,10,5,6,7
5,3,12,4,5,4,10,5
6,9,8,2,10,7,8,4
6,8,8,3,10,6,8,5
8,6,11,2,12,5,9,5
8,7,7,3,12,4,9,4
7,9,8,2,9,8,8,3
9,8,6,2,12,5,9,2
7,7,8,2,12,5,7,5
9,7,9,3,9,7,9,3
6,8,9,2,10,7,7,5
7,7,10,2,9,6,10,3
6,3,15,1,12,0,15,4
10,7,9,3,10,6,11,2
9,6,11,2,12,5,10,4
9,5,13,1,14,4,10,5
9,4,13,2,9,6,9,4
7,5,12,2,9,6,8,5
12,6,11,2,10,7,11,1
9,7,12,1,13,5,12,3
11,6,9,3,10,6,10,2
8,8,10,1,13,5,11,3
5,7,9,3,7,7,7,5
13,17,14,3,13,16,16,2
8,9,7,3,8,7,11,1
12,14,15,5,13,13,16,5
7,9,6,1,13,5,8,3
8,8,9,1,12,6,9,3
9,6,11,1,13,5,9,4
4,12,7,1,12,6,11,3
7,7,8,2,13,4,8,5
10,8,8,1,11,7,9,1
13,11,10,6,12,11,11,5
9,7,10,2,12,5,11,3
8,5,11,3,10,4,11,4
11,3,9,7,6,5,10,4
13,16,13,2,15,14,15,2
8,8,7,0,15,4,8,3
9,8,8,1,15,4,10,3
9,6,7,1,15,3,7,4
12,6,5,2,12,6,5,2
8,9,3,1,14,4,7,2
9,7,7,0,17,2,9,3
5,10,8,1,14,4,11,4
5,10,8,1,10,7,9,3
8,11,7,1,16,4,13,2
9,5,10,5,9,5,10,5
9,9,8,2,12,5,13,1
8,10,6,1,13,6,9,2
5,12,4,3,9,6,12,1
17,14,12,4,16,13,15,2
7,10,6,1,11,7,8,2
7,9,5,1,13,5,7,3
14,5,6,2,17,4,5,4
6,10,6,1,10,8,6,3
12,16,13,2,15,15,12,4
12,13,15,3,14,12,15,4
10,7,10,2,9,8,9,2
13,17,14,2,14,16,15,2
6,6,9,4,9,5,8,6
7,6,10,3,11,5,8,6
7,7,8,3,11,5,8,5
10,5,10,4,11,4,11,4
9,6,7,2,14,3,8,4
12,5,10,3,14,2,14,2
6,7,11,4,9,4,14,4
14,2,9,3,13,3,8,3
10,6,8,4,10,5,10,3
10,5,11,3,8,6,11,2
10,4,11,4,11,4,10,5
10,5,11,3,12,4,11,4
8,5,9,5,9,5,8,6
5,4,12,3,9,3,10,6
5,8,10,1,14,4,9,6
6,4,12,3,8,4,10,5
5,7,9,3,9,5,9,5
7,5,12,2,10,7,5,7
6,5,12,2,7,6,9,4
5,6,12,1,9,5,10,4
7,6,11,2,4,8,10,1
6,8,10,1,12,6,8,5
5,7,9,3,10,4,10,5
4,8,10,1,12,4,10,5
5,4,12,3,8,4,9,6
10,6,11,2,11,6,10,3
6,8,10,1,13,3,13,3
8,9,7,3,8,8,9,2
10,8,9,2,8,9,9,1
7,8,8,3,9,5,12,2
4,10,7,2,9,5,12,2
8,9,9,1,11,8,8,3
4,9,8,2,10,3,14,2
6,8,10,1,11,5,11,3
3,8,10,1,8,6,9,4
7,8,9,2,9,6,11,2
5,10,7,2,8,7,10,2
8,8,9,2,9,8,8,3
6,9,8,2,9,6,11,2
7,8,9,2,9,5,13,1
8,6,11,2,10,5,11,3
7,10,9,1,9,9,9,2
5,4,12,3,8,2,13,4
6,11,7,1,11,7,10,2
7,6,12,1,9,5,12,2
1,0,0,0,0,0,0,0
5,10,8,1,9,7,10,2
5,9,8,2,9,6,10,3
6,7,8,2,9,5,9,3
7,7,12,1,9,7,10,3
7,5,10,2,9,6,6,5
8,7,11,1,9,5,14,0
8,8,10,1,8,8,10,1
7,5,10,4,11,4,8,7
4,10,8,1,8,6,12,1
7,9,10,0,11,6,12,1
8,8,9,2,9,8,8,3
7,8,10,1,11,5,12,2
7,9,6,2,12,5,9,3
7,9,6,2,10,7,7,3
7,9,8,2,12,5,11,3
6,8,10,1,12,6,8,5
5,10,5,2,11,6,7,4
7,10,8,1,7,11,6,2
7,9,7,3,6,8,10,1
10,9,4,0,12,7,6,0
8,8,6,2,10,7,6,3
12,5,7,1,13,5,6,2
11,3,14,2,11,6,8,5
11,4,14,1,13,5,10,4
12,4,9,3,10,6,7,3
10,6,11,2,9,8,8,3
9,4,10,3,11,5,6,6
