9,7,10,1,16,4,9,5
13,7,9,2,17,8,3,7
13,8,8,4,13,7,10,3
13,10,8,4,12,11,7,4
9,7,8,3,13,7,4,7
11,7,6,5,14,7,3,8
13,6,11,1,12,10,4,4
20,5,11,3,23,5,8,6
15,7,8,3,18,6,7,5
12,9,4,5,13,8,5,5
11,8,9,3,14,8,6,6
13,8,10,2,17,9,4,7
13,7,11,0,17,6,9,3
12,10,9,5,13,9,10,5
13,9,5,5,15,8,5,6
17,7,10,2,15,11,4,4
17,6,9,3,16,8,6,4
18,6,10,5,22,4,10,7
12,8,16,5,15,8,13,8
13,9,4,6,17,8,2,9
11,8,8,3,12,8,7,4
23,4,13,7,18,8,10,6
17,6,10,3,14,11,3,5
12,8,12,0,17,8,7,5
15,7,10,3,13,8,10,2
14,7,8,4,14,7,8,4
11,3,12,4,12,4,9,6
23,5,12,2,21,8,8,3
16,8,8,3,17,8,7,4
10,10,7,2,11,11,4,4
17,9,5,4,18,7,8,3
15,9,9,6,16,10,6,8
16,6,9,4,15,9,4,6
14,5,11,2,13,9,4,5
9,11,6,2,12,11,3,5
13,7,7,4,15,6,7,5
15,10,6,4,14,11,5,4
15,7,7,4,16,7,6,5
8,7,8,3,12,4,10,4
9,10,5,7,10,7,10,5
