17.025,35.182,9.213,-116.8,-3.071,189.96,-316.88,12.283,-349.55,-442.97,44.217,-204.99,58.672,-130.85,17.75
-16.208,-21.092,4.6913,-81.825,114.19,24.914,354.29,451.9,-101.53,-225.71,-97.69,161.1,12.38,0,0
-17.75,-4.1734,13.087,12.182,223.43,-38.594,365.8,-527.22,328.07,360.34,174.85,-173.38,15.205,0,0
16,16.995,27.414,-179.09,-195.45,-231.49,-179.41,201.9,39.455,252.52,-99.343,-52.282,8.2051,0,0
0,0,0,0,2.579,-486.51,50.156,105.01,403.49,211.38,132.47,157.45,5.4261,0,0
-4.2075,11.197,-31.522,123.09,174.82,39.485,207.32,37.452,-115.99,99.476,-201.27,-32.661,-10.496,0,0
8.5,9.1357,-6.0408,270.37,81.376,-73.179,135.69,114.36,-317.75,-235.75,-241.07,-130.82,-149.02,0,0
23.338,15.798,-34.981,34.464,158.32,3.4768,-453.91,-176.37,145.77,58.929,-143.06,-35.849,-90.078,0,0
13.75,2.2649,-0.090218,18.409,-63.72,-110.63,251.27,364.44,-275.65,67.349,56.016,-274.81,-37.373,0,0
6.5368,8.8143,-1.8747,-40.154,-94.462,119.76,-531.59,-13.684,440.03,-152.63,3.6505,188.56,153.75,0,0
-18,-8.7075,14.795,-132.76,158.4,-184.46,-267.58,-153.18,101.12,20.848,-171.16,108.41,36.751,0,0
10.5,16.317,45.851,74.968,27.506,-145.71,134.33,29.91,23.741,-36.809,119.87,22.273,65.54,0,0
1.75,18.775,-5.6519,-75.074,123.46,-137.99,5.3958,-160.12,-164.15,-105.92,42.653,23.837,13.79,0,0
4.5,-11.964,48.605,20.649,117.73,-189.38,223.75,329.69,-100.47,-14.609,-83.12,9.9067,23.532,0,0
-11.382,-10.292,15.347,-58.421,78.265,-444.77,191.79,66.992,-207.64,-102.18,16.297,-122.9,-32.644,0,0
15.5,-0.61427,-3.8678,25.057,-157.1,18.128,157.2,-105.49,284.34,4.361,-81.263,-72.387,-9.9572,0,0
-0.25,-17.02,117.53,42.87,111.21,-285.13,36.277,234.2,-205.84,-54.178,284.9,-38.247,88.418,0,0
0,0,0,0,-3.2494,15.186,-282.82,-298.62,-79.836,116.87,-38.676,-13.037,-40.66,0,0
0,0,0,0,18.435,-145.3,-127.63,-60.609,-120.6,-81.846,-310.76,-129.33,-3.8881,0,0
0,0,0,0,18.123,-175.02,-9.9261,206.72,55.678,-130.65,15.951,-38.631,4.2144,0,0
42.489,56.457,-17.037,-237.74,-145.93,-161.64,283,303.92,-57.457,345.28,-111.43,-40.088,-50.586,0,0
19.564,-6.0135,-0.84183,52.135,-73.416,-261.21,100.16,-167.72,-100.05,429.79,-152.4,-211.49,4.2545,0,0
-11.842,-9.709,47.222,87.341,-110.83,-43.117,-105.72,-144.1,155.98,54.611,-81.412,51.985,140.12,0,0
-0.75,-11.085,-3.0998,32.076,-113.55,-156.1,110.57,-72.603,-228.65,57.657,-153.82,15.502,-21.599,0,0
-8.1274,-3.0071,25.429,-28.638,-262.94,-73.204,-55.574,179.86,206.97,143.37,35.568,72.472,9.6349,0,0
1.75,6.6208,11.752,2.4103,51.108,-229.75,-274.38,-112.18,-432.97,91.027,21.199,-12.097,3.5724,0,0
-12.351,-18.94,57.663,-127.58,-158.48,-249.81,-28.166,120.44,119.93,250.88,17.222,31.012,-23.602,0,0
0,0,0,0,-52.78,118.76,-321.53,-205.37,122.81,-343.41,-63.526,39.15,-1.7042,0,0
6.5179,-3.2063,-46.68,48.485,-84.234,-101.77,-429.37,-86.454,51.379,14.205,-17.089,-96.954,-77.152,0,0
8.2925,1.5858,8.4886,5.1878,13.091,-23.004,113.52,87.574,185.84,150.16,-242.68,-85.59,-8.9695,0,0
-5.25,7.9869,0.52628,-3.997,14.501,-112.74,-150.18,57.903,110.75,-53.097,-95.733,-10.953,-29.997,0,0
-5.8603,-2.1409,-1.7141,-36.909,203.61,4.2398,-5.3095,-86.065,141.34,-272.1,-108.74,43.03,7.7676,0,0
8.75,-4.951,8.0179,49.97,85.535,-344.07,294.33,-267.78,-155.41,76.193,-63.604,-38.566,3.462,0,0
11.262,14.75,-70.366,-304.22,54.177,402.49,2.6004,125.33,-201.55,-615.8,199.32,-26.13,-73.557,0,0
0,0,0,0,-0.21082,63.922,348.27,81.636,-153.09,-2.403,21.006,-35.467,-4.5724,0,0
-11.25,-2.0736,-0.86603,-4.9462,-36.277,-25.984,106.89,-179.34,-250.82,-191.82,48.846,-18.827,5.0981,0,0
-2.8627,-2.5167,-2.9453,-15.146,122.99,166.57,128.06,56.445,216.12,29.381,72.715,0.0041651,-14.022,0,0
-18.372,-19.196,113.39,-234.64,9.7905,261.34,-156.66,-256.71,170.85,103.71,130.42,16.847,96.164,0,0
-22.25,3.0981,3.1314,-176.56,-116.04,-124.34,-79.687,-4.863,2.2695,-153.51,-93.715,25.25,35.349,0,0
-10,-12.526,8.6471,-18.424,234.33,-428.27,10.042,-52.945,-41.102,-112.1,57.463,167.42,44.758,0,0
-1.75,-6.6208,-11.752,-2.4103,-19.421,-108.41,-419.15,-122.53,22.604,78.812,4.699,25.29,-38.573,0,0
-16.25,-10.471,0.76795,7.0197,-74.402,99.358,390.92,51.495,-170.36,103.94,184.64,74.695,22.202,0,0
8.3849,-12.838,24.57,50.048,-41.23,-299.87,-371.79,-306.87,-411.68,-220.22,34.571,10.791,25.574,0,0
-26.5,-28.191,-0.63397,-13.039,-257.13,-276.43,-27.458,-63.31,221.83,-314.45,168.96,2.0026,-20.061,0,0
2.5,-4.1896,-7.701,28.133,-217.82,44.77,-55.723,-73.188,-113.2,-300.28,30.128,-40.162,-26.407,0,0
13.951,-12.888,-30.469,118.32,129.43,-185.9,-64.771,-67.018,112.56,242.86,-375.21,135.74,84.131,0,0
0,0,0,0,-29.918,78.185,-236.18,53.198,58.865,391.27,80.055,-40.396,45.016,0,0
0,0,0,0,-2.3358,-25.087,-169.24,324.41,-120.83,-420.07,-248.98,-28.758,5.6998,0,0
8.3684,25.539,-47.025,-15.779,81.154,201.3,-44.905,-110.64,69.656,22.036,94.442,-258.45,-44.329,0,0
-13.629,-0.032613,-33.919,-275.22,187.04,322.25,202.55,118.09,-159.16,-38.05,25.355,-124.8,25.625,0,0
24.887,11.433,-2.8574,55.206,-12.9,233.99,310.74,260.39,-207.05,17.572,-295.4,95.477,34.054,0,0
0,0,0,0,-2.2766,-52.508,47.914,-303.74,-93.636,39.366,-27.363,6.5724,-4.5613,0,0
32.945,27.807,8.5377,-15.201,42.514,-287.54,-160.86,-80.087,437.89,-241.42,-325.1,9.5004,245.79,0,0
-3.3717,6.058,-6.824,-253.4,8.8858,97.868,-41.002,206.74,-176.37,154.71,-11.103,151.83,35.466,0,0
-2.451,1.6107,10.371,-11.433,-212.79,-250.5,-35.222,75.005,244.56,-119.06,-147.37,-14.045,-1.9285,0,0
0,0,0,0,-26.764,268.07,212.29,-582.21,-14.348,142.32,-84.079,-22.07,40.341,0,0
2.3873,-7.0347,-7.6528,-11.101,-42.309,141.97,-166.51,-13.705,-160.07,-203.05,-128.58,3.9904,-2.4886,0,0
-18,-10.446,-34.238,152.29,120.54,95.729,-347.02,496.78,-192.35,-40.307,391.52,-2.3292,33.505,0,0
-21.613,-5.7868,-68.015,-110.86,24.975,257.29,-189.31,293.95,-19.913,3.7929,-161.04,-269.23,-82.725,0,0
-0.89952,6.7192,-0.47613,28.148,-140.06,39.455,36.483,249.53,-14.188,-276.48,151.31,-2.0284,21.252,0,0
0,0,0,0,-97.826,177.24,-268.21,-184.05,14.752,312.12,-57.845,19.606,-19.593,0,0
0,0,0,0,16.682,-127.64,-223.59,-457.51,335.94,-120.76,-15.319,64.689,10.419,0,0
6.2925,2.4387,16.85,-37.248,-37.863,174.53,151.52,41.113,8.8007,-303.46,-88.931,-48.676,9.3938,0,0
0,0,0,0,74.053,-221.06,-254.53,-82.913,161.36,369.86,306.7,-8.7745,-13.654,0,0
-8.0915,-27.786,86.463,-114.52,-62.84,236.12,7.1519,78.741,-133.32,122.1,-87.843,226.96,19.399,0,0
-17.75,-4.1734,13.087,12.182,242.62,289.97,-31.66,-59.401,-87.37,94.89,-142.13,47.598,4.7856,0,0
0,0,0,0,-30.105,166.84,165.32,22.074,3.0491,73.93,63.396,-16.032,7.0981,0,0
2.8203,-8.6618,-20.148,36.759,31.702,-236.52,38.918,98.02,40.077,-7.5306,26.688,190.01,-64.407,0,0
10.652,8.1913,-19.126,-8.788,-51.273,-229.35,67.484,-337.57,166.95,187.18,9.5953,54.29,-8.7395,0,0
0.82356,-7.6262,-6.322,21.117,-132.11,-335.78,-328.16,-48.309,31.88,-94.682,14.025,53.194,72.98,0,0
-7.1797,-17.979,-14.915,66.539,91.352,168.19,-166.24,129.89,102.78,-103.97,68.288,133.09,146.54,0,0
0,0,0,0,59.112,-55.869,-130.88,-306.41,28.431,5.4163,49.732,16.778,-39.865,0,0
0,0,0,0,-29.106,224.74,100.31,-27.743,-66.859,-60.89,71.818,5.3453,-23.363,0,0
0,0,0,0,38.341,78.434,-253.49,-212.85,-217.28,108.7,-115.56,-46.426,4.8068,0,0
-0.75,-11.085,-3.0998,32.076,-217.93,-435.65,-52.369,-8.8812,20.65,-351.36,-123.95,13.943,-4.7889,0,0
1.5,0.96891,1.2518,-3.0407,22.927,402.68,-51.752,-455.67,-340.09,57.236,-11.664,10.324,-16.86,0,0
-4.2006e-012,-5.9755,-4.1913,37.572,218.21,-165.51,-603.6,-230.1,241.96,197.44,159.34,-17.737,22.298,0,0
0,0,0,0,44.162,67.947,23.299,287.65,-59.393,-42.174,2.2013,23.629,-1.375,0,0
-7.951,-1.9336,18.59,-27.234,-18.551,81.571,-17.116,173.17,-172.96,-130.15,-82.086,149.15,9.8678,0,0
6.0425,-0.38966,5.2321,-8.2881,94.397,2.7237,122.39,-470.26,-100.13,-110.94,-10.797,-29.495,-13.713,0,0
-28.725,-36.226,-14.241,-16.826,-226.49,-277.77,-121.41,365.46,-192.13,-471.45,310.26,-171.75,-16.219,0,0
0,0,0,0,20.299,-153.45,139.85,-24.984,-342.14,-132.9,65.729,15.368,-23.917,0,0
-2.8627,-2.5167,-2.9453,-15.146,103.4,-194.49,-81.353,83.459,-165.42,-421.33,-172.91,-132.57,51.676,0,0
-26.152,-23.934,-30.722,173.88,34.414,112.45,-251.29,-63.863,-11.947,186.7,195.05,131.49,41.806,0,0
-11.865,-7.229,23.8,-2.5356,88.465,6.6369,12.717,41.749,-237.23,-31.859,204.06,45.819,-0.43061,0,0
0,0,0,0,2.631,72.323,-108.78,-114.02,222.92,-231.01,31.513,7.3104,24.959,0,0
2.75,2.8056,-2.6716,-5.6848,12.459,-238.89,-164.3,296.42,207.74,320.53,-154,14.05,6.6937,0,0
0,0,0,0,3.9627,33.812,226.76,-34.651,-43.792,-7.7032,-132.37,-5.9127,-18.322,0,0
-16.917,-4.4309,-35.98,0.16588,177.8,12.614,-2.8173,-80.219,-25.957,110.16,-197.96,-101.05,5.529,0,0
15.5,19.142,-36.986,185.11,46.657,-70.781,-34.618,174.34,-145.58,45.619,83.964,-31.251,31.065,0,0
-21.824,-11.079,5.2894,187.44,80.409,-271.38,-157.6,-347.68,-215.87,-147.67,116.74,58.873,-251.46,0,0
-3.5,-13.891,-0.4282,37.761,-255.81,-133.42,-117.8,-492.86,-173.31,-182.7,-199.31,-92.368,109.94,0,0
8.75,-4.951,8.0179,49.97,120.03,-101.56,158.82,-247.78,137.09,88.733,26.819,15.263,4.5715,0,0
-2.6519,-7.5257,-5.8866,36.674,252.51,201.86,125.63,110.19,55.087,-89.746,-62.94,8.105,5.5846,0,0
29.092,12.753,-24.608,178.54,150.83,-146.07,-72.296,-286.33,-336.62,-374.52,-181.2,-2.991,-3.6953,0,0
-9.4297,9.7353,-18.349,-40.294,273.35,201.55,-97.13,2.2981,-373.01,-55.674,-191.13,230.75,-32.405,0,0
6.0425,-0.38966,5.2321,-8.2881,49.29,60.968,81.9,-385.77,25.901,-312.05,2.174,16.416,-11.128,0,0
11.357,20.684,-25.609,-242.17,-210.48,-130.55,-411.65,187.58,53.016,285.13,159.71,263.61,2.5736,0,0
-8.5,-3.9413,20.654,-25.102,118.72,154.11,-25.968,-358.48,-6.221,38.809,-48.918,-46.055,-24.401,0,0
28.954,27.613,-19.551,-39.628,7.3611,358.57,73.578,15.616,58.257,-460.76,41.307,226.4,-21.084,0,0
-2.8627,-2.5167,-2.9453,-15.146,104.11,-178.89,-8.6285,28.115,-0.7021,-246.67,63.386,-42.744,31.318,0,0
