20,7,9,4,23,6,8,6
21,10,6,5,21,10,6,5
19,14,3,3,19,13,5,2
28,7,8,4,29,7,7,5
20,11,4,3,21,11,3,4
24,9,6,4,23,10,5,4
25,9,8,1,28,10,3,5
27,4,4,10,20,7,5,6
20,7,4,8,19,6,7,6
23,4,13,2,22,5,12,2
14,8,8,3,16,8,6,5
25,9,8,2,33,4,10,5
26,7,8,6,26,8,6,7
15,5,12,3,15,8,6,6
19,7,10,3,22,6,9,5
28,6,9,4,28,7,7,5
20,8,8,3,21,8,7,4
32,8,8,5,26,12,6,3
26,6,10,4,29,6,7,7
30,8,8,3,28,10,6,3
22,11,4,5,27,8,5,7
18,5,9,5,15,7,8,4
29,5,12,5,24,9,9,4
27,6,10,3,26,9,5,5
26,6,7,10,23,8,6,9
22,8,8,3,23,9,5,5
21,7,9,4,23,8,5,7
32,5,14,2,39,3,11,7
22,3,12,4,22,4,10,5
20,4,14,4,21,8,5,9
24,8,12,4,23,11,7,6
29,6,9,4,28,8,6,5
27,8,9,5,29,8,7,7
17,3,4,5,15,4,4,4
34,9,8,5,30,12,6,4
20,7,9,3,20,7,9,3
24,4,9,6,25,3,10,6
26,9,9,2,31,8,6,6
21,4,8,7,17,7,6,6
16,7,10,5,17,7,9,6
28,5,11,3,29,6,8,5
15,8,11,4,18,8,8,7
15,5,10,3,15,5,10,3
24,9,12,3,23,11,9,4
26,7,8,4,25,9,5,5
13,11,7,3,20,8,6,7
23,7,9,4,24,8,6,6
28,9,10,4,29,11,5,7
26,10,4,5,25,11,3,5
27,9,10,3,29,7,12,3
21,4,10,5,22,4,9,6
24,3,11,4,22,7,5,6
17,11,7,3,21,9,7,5
28,2,14,6,24,5,12,5
15,10,8,1,16,10,7,2
14,7,9,7,14,8,7,8
36,8,8,4,36,8,8,4
25,6,11,3,25,6,11,3
21,7,9,2,20,11,2,5
27,4,11,3,25,8,5,5
36,5,9,5,33,9,4,6
28,4,11,4,31,4,8,7
26,8,9,4,26,8,9,4
29,7,7,4,29,8,5,5
19,1,12,5,21,2,8,8
20,8,8,4,21,8,7,5
23,8,6,4,25,7,6,5
26,6,11,3,24,9,7,4
19,8,7,3,19,9,5,4
15,8,5,5,15,6,9,3
21,6,8,5,22,7,5,7
22,8,7,3,26,8,3,7
28,7,8,6,28,8,6,7
24,11,6,4,23,10,9,2
29,7,9,2,31,7,7,4
20,2,8,3,19,4,5,4
28,8,7,4,28,9,5,5
18,11,4,6,24,7,6,8
17,11,7,3,16,11,8,2
28,6,10,5,23,11,5,5
19,10,9,3,24,9,6,7
22,7,7,5,22,6,9,4
25,5,13,2,26,8,6,6
26,9,7,2,29,8,6,4
12,11,6,3,10,13,4,3
25,8,12,3,24,10,9,4
28,6,8,8,29,7,5,10
20,10,3,8,23,7,6,8
20,13,6,3,21,12,7,3
24,7,6,7,27,6,5,9
21,3,11,4,21,6,5,7
23,8,7,5,26,7,6,7
21,8,8,3,22,8,7,4
15,9,9,3,21,8,5,8
18,4,10,5,24,0,12,7
18,10,6,4,25,6,7,7
12,4,2,1,11,5,1,1
21,8,7,5,23,9,3,8
18,8,7,5,16,9,7,4
19,11,4,5,15,12,6,2
30,7,6,5,29,8,5,5
16,8,4,8,15,7,7,6
